Accession_number	Start	End	Predicted_score
Q9H6R6	387	407	0.38879125000000003
Q9NZC7	373	389	0.3389071875
Q9UK39	49	74	0.24278195999999996
Q9Y5A6	268	319	0.3445097450980392
Q9Y5B8	227	242	0.35236900000000004
D6RGH6	0	60	0.24695391666666666
P04233	202	239	0.21322262162162162
P22735	37	60	0.4896188695652174
P24592	20	113	0.48335904301075266
Q13572	346	412	0.24856813636363637
Q68DY9	163	192	0.3709965862068966
Q68DY9	202	226	0.2749559166666667
Q68DY9	241	308	0.4508595223880597
Q68DY9	425	476	0.35259680392156867
Q6XR72	395	437	0.3803667380952381
Q6XR72	451	484	0.3182030303030303
Q76KX8	273	381	0.3627804814814815
Q8IXR5	568	590	0.22972622727272726
Q8TAT5	242	294	0.4264443653846154
Q96CK0	489	542	0.3154060188679245
Q96G01	952	974	0.34510895454545454
Q96MM3	179	226	0.260478914893617
Q96PD2	2	20	0.2773742222222222
Q96SR6	278	338	0.3021877
Q9P2Z0	119	155	0.20582502777777778
O43623	119	199	0.341950575
O76074	68	88	0.29683155
O95081	19	53	0.3120963823529412
O95190	4	30	0.2940623076923077
P05106	455	684	0.6660900131004367
P17026	46	97	0.3482225882352941
Q2I0M5	21	46	0.52400196
Q3ZCX4	241	292	0.3640204313725491
Q7Z3S9	0	218	0.6702797981651376
Q9GZM7	21	60	0.3839148974358974
Q9GZM7	116	148	0.51651525
Q9NS23	29	52	0.2794593913043478
A8MTQ0	50	80	0.2304308333333333
O60320	212	232	0.26888985
O75558	264	285	0.40110628571428575
O75829	271	298	0.43927351851851854
P07911	22	191	0.5998858343195267
P07911	279	321	0.5520923333333334
P29317	219	334	0.404196147826087
P60371	0	364	0.7890058241758242
Q99965	362	543	0.5583465303867403
Q99965	584	644	0.45779905
Q9BQ66	0	200	0.87186977
Q9UM82	372	417	0.5003448666666667
Q9UM82	449	501	0.5463625961538462
P0C7M6	0	15	0.33083453333333335
P0DKX0	108	132	0.28967829166666664
P0DKX0	147	173	0.29737046153846153
P0DKX0	217	270	0.3756153962264151
P14679	21	57	0.44842475000000004
P21506	197	279	0.3145924390243902
P47974	148	221	0.29800579452054793
P47974	282	366	0.3487265
Q03938	164	243	0.39688764556962025
Q03938	304	355	0.3384466470588235
Q03938	388	439	0.3443100588235294
Q16589	290	324	0.36997961764705883
Q53H47	1	47	0.31944771739130434
Q53H47	307	333	0.31844811538461537
Q5MJ68	168	234	0.37072719696969697
Q86T96	92	116	0.33640825
Q86VH5	28	47	0.37032894736842104
Q86Y97	275	318	0.3717220930232558
Q86Y97	353	373	0.2483883
Q92664	53	75	0.3529190909090909
Q92664	91	194	0.4028098543689321
Q92664	208	262	0.38542724074074075
Q92664	331	358	0.2946486666666666
Q9HA38	50	84	0.367203
Q9HA38	228	260	0.2575856875
O95639	122	171	0.4224540612244898
P13671	31	189	0.4845516392405063
P13671	510	653	0.4501931398601398
P13671	731	807	0.4470563026315789
P13671	825	872	0.383113
P26012	402	435	0.26146833333333336
P26012	457	671	0.6317667336448598
P43403	79	111	0.297595625
P55291	569	591	0.2815995909090909
Q14192	37	201	0.4890546463414634
Q2TAL6	155	324	0.6876486627218935
Q8IW52	331	360	0.31890162068965516
Q969F8	11	33	0.3024570909090909
Q9BYR4	0	194	0.7938907731958763
P31260	156	187	0.26196454838709676
P49746	255	548	0.5900847064846417
Q49A33	0	18	0.40539916666666664
Q49A33	54	105	0.3537437647058823
Q6AZY7	11	48	0.28851872972972975
Q6ZTA4	0	39	0.4168579743589743
Q6ZTA4	136	171	0.3806908
Q86X02	154	176	0.2694691363636364
Q8TAU3	53	106	0.27919362264150943
Q8TAU3	259	509	0.42172063600000004
Q8WYN3	493	524	0.2600559677419355
Q92784	189	212	0.2988685652173913
Q92784	251	362	0.5029222612612613
Q9HB58	509	597	0.3891255113636364
Q9UK12	136	285	0.4328685906040269
Q9UK12	300	321	0.3863460952380952
Q9UK12	332	435	0.5045113106796116
Q9Y3L5	166	182	0.345525125
Q9Y5K3	32	64	0.26245571875
A6NI86	212	330	0.24156851694915255
O75290	148	207	0.3077198644067797
O75290	316	378	0.3800018064516129
P17010	447	502	0.3142557272727272
P17010	710	761	0.3493475490196078
P23142	30	591	0.5600605204991088
P78358	64	85	0.37259566666666666
Q2VPB7	142	161	0.2680396315789474
Q6VB84	287	308	0.3543340952380952
Q6VB84	320	416	0.5519814375
Q8IUK5	345	365	0.25661665
Q8WV44	172	193	0.33955761904761905
Q96BQ3	93	124	0.3608834193548387
Q96C10	194	228	0.38217470588235297
Q9H2S9	150	233	0.38417436144578315
Q9H2S9	548	572	0.31295670833333333
Q9NWK9	200	263	0.3794857619047619
Q9UC06	93	154	0.3372826229508197
Q9UFB7	427	500	0.33893812328767126
Q9UFB7	539	590	0.3531771176470588
Q9UFB7	623	691	0.3009367647058823
Q9Y4W2	688	708	0.263528
Q9Y6M5	422	456	0.38302652941176474
A0AAG2UUX9	664	692	0.3052100357142857
A0AAG2UUX9	710	744	0.4442988823529412
O14798	37	158	0.5338910743801653
O14830	725	752	0.32335818518518517
O75030	194	222	0.23075978571428574
O75618	142	171	0.3348629655172414
P0C7V6	198	253	0.2083846
P0C7V6	268	307	0.26871394871794874
Q3SYB3	287	308	0.3562930476190476
Q3SYB3	320	416	0.5548835
Q7Z4K8	119	142	0.3784670434782608
Q7Z4K8	161	206	0.43254648888888886
Q86UW9	185	210	0.33413848
Q86UW9	401	424	0.2687205652173913
Q86UW9	459	481	0.37788468181818186
Q8IY42	0	15	0.41850553333333335
Q8TAQ5	121	181	0.37503925000000005
Q8TAQ5	298	461	0.43075038036809815
Q8TF32	195	233	0.3810468684210526
Q8TF32	251	302	0.37677652941176476
Q96DT7	265	284	0.26970089473684206
Q96DT7	797	817	0.34769490000000003
Q9H0M5	0	18	0.3590474444444445
Q9H0M5	241	320	0.3623001898734177
Q9H6P5	343	360	0.30272923529411766
Q9HD26	0	21	0.2754864285714286
O60481	286	304	0.3125065
O60481	319	374	0.2834142909090909
P20333	25	209	0.522759902173913
P20333	372	397	0.29961543999999996
Q13444	354	592	0.6236596638655463
Q13444	624	692	0.4900588823529412
Q13444	720	742	0.33308013636363637
Q5BJF6	4	42	0.20276894736842105
Q86UY8	25	45	0.25718665
Q8ND82	341	386	0.37034573333333337
Q8ND82	404	420	0.3517381875
Q8ND82	433	449	0.32378968750000003
Q8ND82	461	484	0.3387505652173913
Q8ND82	603	626	0.3775679130434783
Q8ND82	645	675	0.3158505
Q92935	69	87	0.27666777777777773
Q96ND8	203	254	0.28441107843137253
C9JPN9	34	61	0.27380229629629627
O95389	154	188	0.4023624705882353
P48740	132	158	0.3163431153846154
Q2MKA7	27	52	0.5158575599999999
Q5CZA5	157	245	0.2874723068181818
Q5CZA5	394	469	0.3918256133333333
Q5T0T0	260	287	0.30267985185185187
Q6UX68	596	620	0.258534875
Q6UX68	647	683	0.28085980555555556
Q96A84	91	113	0.3208757272727273
Q96A84	123	146	0.2663067391304348
Q96BR6	50	85	0.29374674285714286
Q96BR6	266	455	0.4667688412698413
Q9BYT3	2	35	0.3039180909090909
Q9HAV5	0	127	0.5090304881889763
Q9UGI0	56	116	0.3288398833333333
Q9UGI0	126	181	0.31482896363636365
Q9UP38	105	122	0.2736808823529412
Q9Y4R7	645	669	0.33876187500000005
P17544	0	23	0.26505460869565217
Q6IA86	694	714	0.29154625
Q6IA86	761	823	0.2977105322580645
Q6PIS1	557	575	0.38326255555555555
Q71RC9	56	76	0.53511575
Q8TBZ8	132	211	0.42008373417721523
Q8WXT5	287	308	0.35728466666666664
Q8WXT5	320	415	0.5324017157894737
Q969Q0	1	24	0.3512609565217391
Q9BYR0	0	154	0.8773410714285714
Q9NZJ0	439	463	0.308554875
Q9NZJ0	533	599	0.3592834848484849
Q9NZJ0	622	652	0.3101162333333333
Q9NZJ0	699	729	0.22951786666666668
Q9UKF2	389	568	0.5936957765363129
Q9UKF2	601	658	0.4104465789473684
Q9Y6Q6	26	151	0.5633043360000001
Q9Y6Q6	252	321	0.2958799420289855
Q9Y6Q6	378	458	0.3599236
A0A1W2PQL4	107	367	0.43973613461538463
A6NMD0	62	85	0.2710733913043478
A8K8V0	142	186	0.3034600909090909
A8K8V0	303	374	0.2806369577464789
O76071	223	244	0.29595338095238094
P20851	180	211	0.29281580645161287
P22888	24	45	0.3850729047619047
P26717	103	119	0.2756405
P41440	535	589	0.2717325185185185
Q30KQ7	20	41	0.39721599999999996
Q3KP44	46	68	0.3078674090909091
Q5HYK9	79	186	0.3286301121495327
Q5HYK9	312	344	0.3264183125
Q5HYK9	377	431	0.40201166666666666
Q5QP82	401	466	0.27074086153846155
Q7Z2W4	146	196	0.4517273
Q7Z2W4	502	529	0.3106352222222222
Q8N323	293	314	0.23213614285714285
Q8NC06	197	263	0.4438367727272727
Q92796	0	22	0.564140590909091
Q96DX7	21	50	0.44991589655172415
Q9UJJ7	214	236	0.29388709090909093
D6RBM5	34	61	0.27218018518518516
O60548	0	16	0.4527705625
O75636	15	51	0.2999734722222222
O75636	75	99	0.25266787500000004
P82663	128	151	0.3041397391304348
Q13569	340	363	0.2564219130434783
Q6MZW2	54	115	0.438496
Q8WWX0	162	180	0.23118311111111112
Q96A61	172	193	0.2617697142857143
Q96A61	204	233	0.23386017241379312
Q96E09	231	264	0.20386357575757577
Q96EP1	417	453	0.41655394444444444
Q9H8M5	0	16	0.3296405625
Q9Y4X0	0	100	0.37334632
A8MVA2	0	159	0.8120409245283019
O75123	114	166	0.34069415384615387
O75123	198	277	0.40949283544303794
P17022	399	450	0.3102273529411765
P83110	13	131	0.5127044152542373
Q6ZNB6	201	836	0.7771734
Q96B33	266	291	0.36668607999999997
Q9NUD5	328	402	0.4313356081081081
A2RTX5	36	78	0.26443845238095237
O15232	260	457	0.6061196548223351
O75170	750	778	0.3396637142857143
P18564	396	685	0.6265909031141869
P35869	692	723	0.24716100000000002
P35869	753	783	0.23545803333333334
P98155	17	413	0.7154842878787878
P98155	703	758	0.27420452727272726
Q15582	81	96	0.29524066666666665
Q5T1N1	593	689	0.3126100520833333
Q5T9A4	614	647	0.4287560909090909
Q6PEZ8	28	49	0.3737742380952381
Q8IUE0	146	176	0.35211970000000004
Q8N448	120	146	0.3671218076923077
Q8TF68	219	270	0.30177176470588235
Q8TF68	308	389	0.39003171604938275
Q96MX3	103	154	0.2797631568627451
Q96MX3	183	234	0.3576030980392157
Q96MX3	266	345	0.36820407594936705
Q96MX3	536	585	0.3178194285714286
Q9C0B0	79	156	0.31678750649350645
Q9C0B0	210	323	0.4047653982300885
Q9C0B0	360	392	0.2556158125
Q9C0B0	758	809	0.48968811764705883
Q9HCG1	242	299	0.3832146140350877
Q9P2F5	159	241	0.39429770731707314
Q9UF47	129	149	0.58088675
Q9UF47	180	198	0.33198833333333333
Q9UJN7	98	151	0.3727048490566038
Q9UKA1	658	690	0.44092090625
A0A7I2V3R4	24	64	0.3084898
A0A7I2V3R4	212	231	0.35220205263157894
O00634	244	456	0.6391132075471697
P07602	187	209	0.29214477272727274
P0CG37	78	131	0.46394362264150946
P0CG37	188	222	0.31562517647058824
Q07444	103	119	0.2940053125
Q1XH10	260	290	0.2658896333333333
Q1XH10	311	335	0.23130358333333334
Q5T5N4	14	39	0.31794484
Q8N567	119	235	0.4274393879310345
Q96NZ8	20	143	0.568147243902439
Q96NZ8	288	425	0.45090729927007295
Q96NZ8	482	500	0.3024925
Q9BRA0	5	25	0.30229505
Q9H000	0	60	0.34194785
Q9H000	160	218	0.3246113103448276
Q9H963	0	22	0.43661304545454543
Q9H963	41	128	0.4502804367816092
Q9Y5X2	443	464	0.32244795238095236
A6NK75	117	147	0.409702
A6NK75	173	308	0.40946205185185186
A6NK75	425	476	0.3846958627450981
O43559	0	16	0.5015866875
O95185	267	372	0.38424050476190474
P0CG40	297	348	0.364136568627451
P28562	150	169	0.2661301578947369
P63145	537	604	0.32431620895522384
P63145	646	665	0.2771171052631579
Q14532	0	80	0.45061933749999994
Q14532	394	447	0.6762134150943396
Q3MIP1	273	295	0.2545914090909091
Q7Z569	380	400	0.3225723
Q8IYB9	55	87	0.28687446875
Q8IYB9	105	145	0.411326225
Q8IYB9	164	298	0.3941005970149254
Q8N130	269	309	0.2557963
Q8N130	567	582	0.37704993333333336
Q9BSW7	23	49	0.466183
Q9H1R3	238	266	0.25604717857142856
Q9UIS9	120	283	0.6634474478527608
Q9Y2X9	252	303	0.29333207843137254
P05129	9	26	0.28842770588235295
P05129	78	101	0.33067265217391306
Q01860	58	79	0.28229523809523804
Q14332	219	234	0.2949973333333333
Q5SVQ8	352	403	0.27731680392156866
Q5SVQ8	413	436	0.38735891304347825
Q5SVQ8	687	738	0.28512907843137253
Q5VZF2	13	75	0.3603981451612903
Q5VZF2	315	350	0.21287454285714286
Q6XUX3	47	72	0.31139560000000005
Q6ZMS7	427	480	0.26859603773584906
Q86W11	292	371	0.38092744303797466
Q8TA94	54	117	0.2756532857142857
Q8TA94	160	204	0.3526406818181818
Q8TA94	216	296	0.3809798125
Q9HCP0	396	417	0.2690135238095238
Q9NQC1	191	222	0.4342261612903226
Q9NRH1	143	195	0.35900663461538457
Q9NUQ3	35	73	0.24562394736842105
Q9P2J8	267	320	0.35708590566037735
Q9P2J8	659	822	0.40808845398773
A1A519	306	329	0.3494557391304348
O15204	358	469	0.4719534144144144
O95365	373	424	0.2859443137254902
P17041	68	119	0.3356553529411765
P60412	0	297	0.737919531986532
Q14114	30	393	0.7174957961432507
Q14114	686	732	0.28978441304347824
Q6IPX1	523	545	0.37837272727272725
Q6PJ61	519	544	0.34121915999999997
Q6PJ61	562	598	0.3710661111111111
Q6ZMJ2	28	48	0.3462596
Q6ZN57	35	63	0.2621315714285714
Q6ZN57	93	144	0.33650392156862746
Q8IVT5	145	166	0.2745148095238095
Q8IVT5	352	399	0.37424257446808507
Q8TBE0	383	405	0.37350049999999996
Q8TBE0	428	489	0.3486720983606557
Q96AC6	814	837	0.2581039130434783
Q96N95	242	293	0.26549970588235294
Q96RL6	462	482	0.3022026
Q9BYQ6	0	194	0.8630900154639175
B7ZBB8	66	86	0.2756985
B7ZBB8	113	136	0.37825104347826083
O95672	89	104	0.2906843333333333
P24386	558	614	0.287734
Q13191	338	422	0.41387746428571426
Q13342	167	206	0.22390141025641028
Q13342	336	364	0.2885823214285715
Q13342	443	468	0.35483816000000007
Q68BL8	64	137	0.31998735616438356
Q8IY22	307	324	0.23538970588235292
Q8IY22	345	372	0.29549362962962966
Q8N7E2	0	20	0.29859355
Q8NBK3	32	61	0.2863626896551724
Q8NCF0	217	287	0.5630183142857142
Q8NCN4	17	37	0.26588385
Q9Y5W9	220	241	0.3085484285714286
O00408	0	20	0.32623349999999995
O75610	240	270	0.26748316666666666
P10253	0	15	0.36817293333333334
Q02086	494	541	0.3767835319148936
Q15940	9	116	0.37054191588785046
Q6PEW1	336	359	0.2862658695652174
Q8IYN0	0	18	0.25658016666666666
Q8IYN0	138	177	0.3449970769230769
Q8IYN0	196	221	0.40850991999999997
Q8IYN0	252	305	0.40458445283018873
Q8N8B7	279	305	0.30065607692307694
Q8TF20	20	69	0.3525811224489796
Q8TF20	200	251	0.34507458823529413
Q8TF20	620	671	0.3342760980392157
Q9H165	101	130	0.2716790344827586
Q9H165	152	184	0.29723675
Q9H165	733	814	0.3599862962962963
A2RRH5	477	516	0.2951752564102564
O75200	258	336	0.19848070512820515
P30291	16	31	0.30556099999999997
Q6IV72	113	134	0.24294961904761905
Q6IV72	178	228	0.34190702
Q86YD5	12	119	0.5492994579439252
Q8N565	5	27	0.454114
Q8NFT8	27	141	0.4838630438596491
Q8NFT8	304	610	0.5771372026143791
Q9BRP0	102	197	0.36549398947368417
Q9NS67	350	370	0.3532853
Q9NU63	110	189	0.3795627721518987
Q9NU63	271	303	0.328160625
Q9NU63	373	390	0.298675705882353
Q9Y4X5	383	399	0.291746
P17024	63	119	0.261624625
P17024	134	198	0.35823784375
P17024	219	409	0.49702376315789476
Q6ZMT4	29	45	0.3308166875
Q6ZMT4	738	797	0.2301873728813559
Q6ZSA7	219	236	0.23349358823529412
Q86UP0	606	626	0.2627079
Q86YE8	181	232	0.3488458823529412
Q86YE8	545	596	0.37445007843137257
Q8TEU8	35	169	0.5282241119402985
Q99593	312	340	0.24192671428571427
Q9NP90	178	200	0.24652027272727273
Q9UHX3	19	268	0.5746368995983936
Q9UIF7	276	348	0.3379805555555555
Q9Y5I2	723	739	0.2632389375
O95390	294	315	0.30415690476190477
Q09FC8	47	81	0.34210258823529416
Q09FC8	139	177	0.29514655263157896
Q09FC8	236	390	0.37450885714285714
Q13829	0	15	0.26916039999999997
Q3KNW1	143	183	0.3283313
Q3KNW1	193	291	0.4371927142857143
Q8TAW3	221	252	0.2797366774193548
Q8TAW3	276	327	0.32872213725490196
Q96H55	668	703	0.20179917142857143
Q96PQ6	213	264	0.3523841568627451
Q96RR4	47	71	0.26468975
Q96RR4	110	132	0.28824113636363635
Q9BRR0	268	328	0.32629125
Q9BRR0	471	522	0.34630423529411763
Q9Y6R6	156	236	0.3550460625
Q9Y6R6	315	403	0.3879801818181818
Q9Y6R6	744	791	0.3256198510638298
A0A0M3HER8	309	338	0.2674256551724138
D6R9N7	34	61	0.27218018518518516
O43167	272	336	0.331449953125
O95125	388	439	0.3499777647058824
O95125	472	523	0.3529906078431373
P0DP72	383	416	0.2349840303030303
P0DP72	470	503	0.2291488787878788
P98169	198	233	0.22598734285714286
P98169	262	320	0.2912350862068966
P98169	433	451	0.347236
Q14162	13	423	0.8262036878048781
Q17RG1	565	600	0.2569106
Q5JRS4	277	312	0.3451418571428571
Q5T619	270	321	0.33963750980392154
Q8IYH5	153	181	0.2851038928571428
Q8IYH5	204	227	0.29372521739130436
Q8N3G9	384	401	0.49287205882352936
Q8NFH8	14	36	0.22321013636363632
Q96PV7	72	95	0.3876195217391304
Q96PV7	119	173	0.2569382037037037
Q96PV7	318	386	0.4814202058823529
Q96RU8	36	62	0.27163400000000004
Q96SK3	66	128	0.27237814516129033
Q96SK3	161	211	0.38363746
Q96SK3	468	519	0.38151811764705884
Q96SK3	552	603	0.388403568627451
Q9HBK9	349	374	0.42146952
A8MUV8	108	326	0.512139871559633
A8MUV8	387	472	0.3788382470588235
O15327	199	219	0.30027715
O95998	40	63	0.24393313043478262
P0CG00	343	496	0.4423446732026144
P19883	77	325	0.5582839516129032
P41743	102	131	0.28005713793103443
Q2TB18	629	654	0.23211316
Q6L8G4	0	155	0.7908396516129033
Q6ZSS3	170	249	0.392706417721519
Q86VV4	189	210	0.27944590476190473
O95235	752	787	0.24968745714285712
O95235	849	875	0.27964003846153845
P07988	288	311	0.38221047826086957
P0C7X1	523	545	0.37837272727272725
P0DPK4	0	275	0.6885320581818182
Q2VPA4	401	422	0.3485433809523809
Q5SZB4	178	200	0.3320201818181818
Q5TGY1	608	633	0.41353952
Q6P9G9	317	366	0.4189976734693877
Q96GC6	249	269	0.24908865000000002
Q96GC6	462	521	0.32004740677966104
Q9BWE0	0	15	0.2764198
Q9BWE0	138	191	0.3939781320754717
Q9BWE0	227	278	0.40371725490196075
Q9BWE0	366	417	0.34757027450980393
A0A1W2PPD8	370	400	0.21453446666666667
A0A1W2PPD8	493	514	0.35166242857142854
A2RU30	280	302	0.3150001363636364
A2RU30	349	400	0.30980864705882355
P01042	81	154	0.24330167123287672
P01042	249	276	0.2808655185185185
P16581	132	519	0.46811861240310076
P17038	96	136	0.311963075
P17038	165	244	0.40267464556962024
P17038	277	356	0.35268367088607594
P52741	41	90	0.3186882040816327
P52741	363	415	0.36107869230769235
P62633	0	176	0.6488702215909091
Q02556	118	138	0.24632715
Q15113	311	331	0.27776435
Q53H54	432	447	0.2921586666666666
Q8NDQ6	160	229	0.3336703188405797
Q8NDQ6	430	481	0.3468477843137255
Q8NDQ6	514	565	0.3662032745098039
Q96JB8	389	407	0.31263799999999997
Q9UI38	48	74	0.2532566153846154
P01857	77	121	0.2614169772727273
P19438	33	132	0.5882352222222222
P19438	151	204	0.46079620754716977
Q04756	97	302	0.4804094780487805
Q05066	29	55	0.24951088461538465
Q07617	498	515	0.3539830588235294
Q6IE81	195	226	0.42134009677419354
Q75VX8	541	566	0.30052264
Q86TH1	137	222	0.3982088117647059
Q86TH1	565	649	0.36412888095238094
Q8IU80	444	577	0.6373374360902255
Q96FX2	65	81	0.309495625
Q9HBW9	14	114	0.5016737299999999
Q9N2J8	239	266	0.24129011111111112
Q9NQ69	0	22	0.3964714090909091
Q9NQ69	50	74	0.3356571666666666
Q9NV66	245	265	0.2909495
Q9NV66	394	425	0.30536987096774193
A0A087WUV0	167	226	0.28007037288135594
A0A087WUV0	240	291	0.38815743137254904
E9PJI5	343	364	0.35710419047619046
Q15270	97	123	0.32871303846153843
Q32M78	184	267	0.4424075180722892
Q6UXB4	82	104	0.31902263636363637
Q86UY6	195	236	0.4341850243902439
Q8N3Z6	232	273	0.43176053658536584
Q8N3Z6	292	328	0.3846851944444445
Q8N3Z6	338	375	0.40268567567567565
Q8N9F8	207	288	0.3816631234567901
Q8NB78	42	88	0.4339712173913044
Q8NB78	225	243	0.29271677777777777
Q8NFU1	422	455	0.34042272727272727
Q8WW14	21	67	0.2573808913043478
Q8WW14	179	226	0.3089944255319149
Q96FN5	457	527	0.47555365714285713
Q9NR56	12	75	0.3606097619047619
Q9NRH2	736	760	0.27229808333333333
Q9UGT4	20	53	0.5694406363636363
Q9UGT4	425	447	0.29295204545454545
Q9UHQ1	0	20	0.5832524
Q9Y5H5	723	741	0.2791683888888889
O15062	616	672	0.3279459464285714
P04183	189	215	0.26593484615384616
P50876	60	86	0.4890980384615385
Q6NZY4	221	258	0.2637598108108108
Q6P1R4	384	435	0.47094176470588234
Q6ZW61	287	304	0.25875370588235297
Q86WS4	90	124	0.24805026470588237
Q8N2I2	10	32	0.27590554545454543
Q8N2I2	44	89	0.2310066888888889
Q8N2I2	179	230	0.335555294117647
Q8N2I2	394	449	0.35232950909090904
Q8N2I2	478	503	0.32428148
Q8N841	848	890	0.3310392380952381
Q9H5Y7	25	46	0.3579549523809524
Q9HCG7	10	69	0.2785709322033898
Q02080	299	329	0.34043783333333333
Q08554	658	680	0.3468432727272727
Q08554	824	874	0.3226054
Q14943	366	381	0.6436756666666666
Q5T5M9	349	371	0.32188313636363636
Q7Z5L7	57	83	0.3419935769230769
Q8TCF1	0	107	0.4207151121495327
Q8WTX9	378	409	0.33815912903225803
Q9BW71	438	458	0.24150475
Q9H693	2	89	0.3933585287356322
Q9H693	102	157	0.4086642545454546
A0PJY2	279	386	0.377055691588785
O15209	477	527	0.27808024
O60279	121	149	0.28770032142857144
O94989	198	223	0.48160888
O94989	736	772	0.3322711944444444
P60413	0	244	0.8072848606557377
Q03924	41	74	0.3454014848484848
Q03924	100	136	0.38594155555555554
Q03924	156	207	0.3913242941176471
Q8N8E2	110	253	0.49916199300699304
Q8N8E2	266	488	0.4425381711711712
Q96G75	370	388	0.3207873333333333
Q96GX2	59	84	0.29967184
Q9NTW7	135	276	0.4034058156028369
Q9NTW7	290	372	0.46074037804878054
Q9NTW7	433	537	0.4263816634615385
Q9NTW7	571	606	0.3356840285714286
A0A087WVF3	523	545	0.37837272727272725
A6NIN4	7	89	0.36054760975609756
B4DXR9	105	129	0.26027729166666663
B4DXR9	269	320	0.3475263921568627
P00742	46	186	0.4664756285714286
P29376	69	90	0.22263647619047622
P29376	370	420	0.33273505999999997
Q02446	614	663	0.3602181836734694
Q8NEP7	170	221	0.27660398039215683
Q8TD19	867	918	0.24913123529411765
Q8TD19	957	978	0.33831933333333336
Q96CW9	286	521	0.6398457063829788
Q96NG8	190	241	0.32534190196078433
Q96PE3	382	397	0.29417373333333335
Q96PE3	916	946	0.2670607
Q99592	401	476	0.32177706666666667
Q9GZX5	225	278	0.3475707358490566
Q9UQ49	407	424	0.28484000000000004
A0A087X179	523	545	0.37837272727272725
O60269	215	253	0.3172675
O60269	269	302	0.2873130303030303
P17021	181	260	0.3918906075949367
P17021	376	428	0.37669859615384615
P51797	0	31	0.48239899999999997
Q13049	95	143	0.4345452916666667
Q68EA5	69	120	0.2908108039215686
Q68EA5	131	268	0.45742167153284674
Q6PKC3	466	487	0.283394
Q7Z340	234	379	0.38345517931034484
Q8N344	6	32	0.2505944230769231
Q8N344	516	544	0.27659832142857144
Q8N6M9	0	144	0.4980065763888889
Q96NU1	2	27	0.40551499999999996
Q99741	127	165	0.2672929736842105
Q9H175	460	481	0.2599434761904762
Q9UIM3	157	177	0.25004945
A0A0B4J1W7	343	364	0.35710419047619046
P06127	190	215	0.33187784
P06127	233	258	0.3018506
P06127	320	353	0.2915550303030303
P09564	215	239	0.28278695833333334
Q14592	181	238	0.3205893508771929
Q14592	299	315	0.4209960625
Q14592	411	455	0.3329384545454545
Q15569	560	615	0.3771426
Q2M3X9	243	294	0.39418956862745097
Q53GI3	281	326	0.2638472444444444
Q53GI3	349	400	0.40830717647058823
Q6ZN06	234	481	0.5108119109311741
Q6ZN17	118	173	0.40783976363636365
Q8NCG7	249	276	0.2445992962962963
Q8NCG7	304	321	0.3211908235294118
Q9H4S2	36	70	0.3397106176470588
Q9H4S2	220	241	0.3369258095238095
Q5H9M0	251	277	0.23881449999999999
Q5H9M0	302	322	0.32921575000000003
Q6PCT2	639	693	0.3428208518518518
Q86XN6	236	427	0.5121839057591623
Q8WW36	0	165	0.5999146000000001
Q9UKW4	182	204	0.25454327272727273
P17020	34	76	0.3657254761904762
P17020	144	180	0.2311866111111111
P17020	200	251	0.34879890196078434
P28907	0	19	0.3800075263157895
P51843	93	144	0.4446628823529412
Q03989	264	284	0.26607
Q15005	6	28	0.24759377272727273
Q86UT5	70	114	0.2768194318181818
Q8IYI8	95	120	0.25480412
Q8IYI8	133	186	0.37928730188679244
Q8IYI8	214	439	0.43210166666666666
Q8IYI8	449	497	0.32538452083333336
Q8NCT1	364	385	0.34390528571428575
Q96PU4	320	366	0.5509980434782609
Q96PU4	421	448	0.29941281481481485
Q9BU70	5	55	0.2898237
Q9H3T2	516	554	0.37557086842105264
Q9H3T2	620	638	0.2823233333333333
Q9NVH0	350	376	0.28359553846153845
P34931	606	631	0.26419668
P54760	212	329	0.4355869658119658
P57059	674	698	0.220541625
P57059	745	776	0.3013922258064516
P58317	0	50	0.26089713999999997
P58317	163	214	0.41939019607843137
P58317	250	326	0.38790515789473684
Q2TB10	0	27	0.44897329629629623
Q2TB10	221	244	0.3020562608695652
Q2TB10	278	302	0.35924550000000005
Q6P280	301	352	0.3599257058823529
Q6V9R5	225	302	0.3508440649350649
Q8TAT6	576	607	0.35241161290322576
Q9BQA5	190	362	0.43599227325581397
Q9H2H0	26	59	0.34186357575757575
Q9H2H0	100	181	0.42499637037037036
Q9H9P8	22	42	0.24090604999999998
Q9NQ36	29	483	0.610520167400881
Q9NQ36	561	585	0.284137625
Q9NQ36	616	818	0.5436425792079208
Q9UJ96	0	18	0.28567827777777777
O94972	41	64	0.43807604347826085
P17643	23	74	0.4400352156862745
P17643	99	122	0.48218565217391307
P52429	133	175	0.44668585714285713
Q13467	164	194	0.35524653333333334
Q13467	207	223	0.3095689375
Q13467	531	548	0.3645651764705882
Q5H9S7	0	16	0.2895295625
Q5VV16	287	308	0.37462761904761904
Q5VV16	320	415	0.5391851684210527
Q8NBV8	53	69	0.5179515
Q96IF1	327	347	0.3913348
Q96PX8	330	358	0.35561278571428573
Q99708	543	576	0.3346135757575757
Q99708	612	643	0.2192431935483871
Q99708	862	884	0.24438004545454542
Q99972	36	70	0.22441264705882355
Q9NSD4	92	143	0.26198382352941174
Q9NSD4	172	223	0.3562664901960784
P37023	23	91	0.4829724852941176
Q12947	425	443	0.28403366666666663
Q3MJ62	219	291	0.2960453611111111
