Accession_number	Region	Domain
Q99496	[50, 90]	Zinc finger, C3HC4 type (RING finger)
Q9HD47	[8, 34]	Ran-interacting Mog1 protein
Q9NS56	[103, 141]	Zinc finger, C3HC4 type (RING finger)
Q9NSE4	[365, 380]	tRNA synthetases class I (I, L, M and V)
Q9NSE4	[985, 1008]	Zinc finger found in FPG and IleRS
Q9NZC2	[26, 55]	Immunoglobulin V-set domain
Q9P2A4	[316, 363]	Variant SH3 domain
Q9UKW4	[545, 563]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q9UKW4	[646, 658]	Variant SH3 domain
Q9Y2I8	[452, 477]	WD domain, G-beta repeat
Q9Y653	[117, 140]	PTX/LNS-Like (PLL) domain
O75146	[703, 726]	HIP1R domain
O75146	[918, 948]	I/LWEQ domain
O75592	[699, 712]	Regulator of chromosome condensation (RCC1) repeat
O75592	[1860, 1883]	PHR domain
P0C091	[200, 237]	Frem protein N-terminal domain
P12757	[261, 319]	c-SKI Smad4 binding domain
P28907	[264, 296]	ADP-ribosyl cyclase
P35609	[864, 889]	Ca2+ insensitive EF hand
P43626	[175, 209]	Immunoglobulin domain
P45974	[638, 658]	Ubiquitin carboxyl-terminal hydrolase
P51843	[93, 115]	Nuclear receptor repeat
P58417	[201, 218]	Neurexophilin
P59510	[684, 712]	ADAMTS cysteine-rich domain
P59510	[853, 902]	Thrombospondin type 1 domain
P59510	[1778, 1795]	GON domain
Q14435	[603, 625]	Ricin-type beta-trefoil lectin domain
Q15154	[1697, 1725]	Pericentriolar material 1 C terminus
Q15181	[102, 124]	Inorganic pyrophosphatase
Q15828	[108, 125]	Cystatin domain
Q5TAG4	[901, 942]	Olduvai domain
Q6V1P9	[301, 323]	Cadherin domain
Q6WRI0	[2593, 2609]	Immunoglobulin domain
Q6ZUL3	[168, 200]	Family of unknown function (DUF5553)
Q70EL4	[227, 268]	Ubiquitin carboxyl-terminal hydrolase
Q86T90	[403, 410]	Uncharacterised protein KIAA1328
Q8IYM0	[156, 172]	FAM186A/B, N-terminal
Q93083	[1, 59]	Metallothionein
Q96LB8	[189, 212]	N-acetylmuramoyl-L-alanine amidase
Q96PU4	[347, 392]	PHD-finger
Q96PU4	[522, 560]	SAD/SRA domain
Q9BTC8	[379, 415]	GATA zinc finger
Q9BXY0	[6, 60]	Ribosomal L28e protein family
Q9H3T2	[361, 383]	Sema domain
Q9NZI6	[180, 219]	CP2 transcription factor
O14647	[403, 447]	Chromo (CHRromatin Organisation MOdifier) domain
O14647	[1466, 1497]	Chromodomain-helicase-DNA-binding protein 1-like, C-terminal
O15350	[178, 200]	P53 DNA-binding domain
O43657	[141, 196]	Tetraspanin family
P01023	[277, 292]	Macroglobulin domain MG3
P01023	[948, 967]	A-macroglobulin TED domain
P04746	[132, 171]	Alpha amylase, catalytic domain
P05060	[33, 56]	Granin (chromogranin or secretogranin)
P12814	[870, 888]	Ca2+ insensitive EF hand
P13987	[28, 49]	CD59 glycoprotein
P34931	[600, 614]	Hsp70 protein
P54760	[337, 383]	Fibronectin type III domain
P58012	[110, 139]	Forkhead domain
Q2TB10	[355, 378]	zinc-finger C2H2-type
Q2TB10	[618, 637]	Zinc finger, C2H2 type
Q5SRR4	[74, 142]	u-PAR/Ly-6 domain
Q6PIF6	[1761, 1791]	MyTH4 domain
Q8IWT6	[53, 79]	Pannexin-like TM region of LRRC8
Q8NG35	[45, 74]	Beta defensin
Q8TAT6	[112, 151]	NPL4 family, putative zinc binding region
Q8TAT6	[382, 420]	NPL4 family
Q8WW32	[93, 113]	HMG (high mobility group) box
Q9BXB5	[508, 530]	Oxysterol-binding protein
Q9H2H0	[139, 172]	CXXC zinc finger domain
Q9UFC0	[269, 321]	Leucine-rich repeat and WD repeat-containing protein 1, WD domain
Q9UJT1	[16, 50]	Tubulin/FtsZ family, GTPase domain
Q9Y3S2	[30, 214]	NOA36 protein
O43491	[222, 240]	FERM N-terminal domain
O94972	[90, 107]	B-box zinc finger
P17643	[250, 369]	Common central domain of tyrosinase
P40199	[279, 314]	Immunoglobulin domain
P41161	[320, 359]	PEA3 subfamily ETS-domain transcription factor N terminal domain
P52429	[60, 109]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q13467	[90, 138]	Fz domain
Q13936	[294, 342]	Ion transport protein
Q13936	[2119, 2163]	Voltage-gated calcium channel subunit alpha, C-term
Q495X7	[16, 56]	zinc finger of C3HC4-type, RING
Q53SZ7	[245, 271]	Domain of unknown function (DUF4679)
Q5JX69	[148, 168]	FAM209 family
Q86Y78	[46, 136]	Ly6/PLAUR domain-containing protein 6, Lypd6
Q8N2M8	[44, 65]	Alternative splicing regulator
Q8N4N3	[578, 592]	KLHDC2/KLHL20/DRC7 Kelch-repeats domain
Q8NBV8	[128, 168]	C2 domain
Q8NCV1	[141, 178]	Double-stranded RNA binding motif
Q8NET5	[91, 108]	NFAM1 immunoglobin domain
Q8NGI1	[180, 199]	Olfactory receptor
Q8TCT0	[331, 365]	Ceramide kinase C-terminal domain
Q96GA3	[337, 363]	Low temperature viability protein
Q96IF1	[338, 373]	LIM domain
Q9BY76	[185, 198]	Fibrinogen beta and gamma chains, C-terminal globular domain
Q9H6R7	[221, 239]	WD repeat and coiled-coil-containing protein family
A6NIR3	[466, 488]	Putative GTPase activating protein for Arf
O15067	[484, 531]	AIR synthase related protein, C-terminal domain
O15067	[1268, 1304]	CobB/CobQ-like glutamine amidotransferase domain
P02549	[955, 969]	Spectrin repeat
P02549	[2384, 2403]	Ca2+ insensitive EF hand
P08514	[854, 882]	Integrin alpha Ig-like domain 3
P35573	[1224, 1275]	Amylo-alpha-1,6-glucosidase
P39905	[165, 190]	Transforming growth factor beta like domain
P78509	[2132, 2159]	EGF-like domain
Q0P6D2	[313, 338]	Protein-kinase domain of FAM69
Q6N022	[58, 82]	Teneurin Intracellular Region
Q6N022	[569, 810]	Teneurin EGF domain
Q6N022	[1200, 1224]	Teneurin NHL domain
Q6UX73	[164, 184]	Domain of unknown function (DUF4735)
Q6ZQQ2	[107, 152]	Domain of unknown function (DUF4599)
Q8WU49	[10, 36]	Family of unknown function (DUF5548)
Q9H6U6	[142, 158]	BCAS3, WD40 repeat
Q9HDC5	[16, 34]	MORN repeat
Q9NNX6	[340, 379]	Lectin C-type domain
Q9NPD3	[50, 97]	3' exoribonuclease family, domain 1
Q9UBR2	[76, 178]	Papain family cysteine protease
Q9UN37	[374, 434]	Vps4 C terminal oligomerisation domain
Q9Y6D6	[71, 87]	Mon2/Sec7/BIG1-like, dimerisation and cyclophilin-binding domain
A0A075B6K4	[80, 106]	Immunoglobulin V-set domain
A0A0G2JNF4	[168, 207]	Immunoglobulin domain
A2RRP1	[1137, 1173]	Secretory pathway protein Sec39
A6NIX2	[381, 413]	LIM domain
O15090	[632, 653]	Zinc finger, C2H2 type
O60220	[39, 75]	Tim10/DDP family zinc finger
O75096	[1006, 1037]	Coagulation Factor Xa inhibitory site
P00746	[170, 247]	Trypsin
P49815	[639, 654]	Tuberin
P51530	[226, 260]	DNA replication factor Dna2
Q13228	[71, 91]	56kDa selenium binding protein (SBP56)
Q13361	[69, 92]	Microfibril-associated glycoprotein (MAGP)
Q2M2H8	[51, 72]	Trefoil (P-type) domain
Q2M2H8	[1372, 1434]	Glycosyl hydrolases family 31 TIM-barrel domain
Q5T197	[644, 686]	E3 ubiquitin-protein ligase DCST1-like, C-terminal RING domain
Q7RTV0	[1, 104]	PHF5-like protein
Q8IVF5	[1461, 1470]	Tiam1 second PH domain-like
Q8IYP9	[256, 290]	DHHC palmitoyltransferase
Q8NHV1	[159, 177]	AIG1 family
Q92831	[91, 122]	PCAF (P300/CBP-associated factor) N-terminal domain
Q96IQ9	[110, 202]	C2H2-type zinc ribbon
Q96M02	[160, 225]	Centrosomal C10orf90
Q9C091	[112, 128]	GREB1 N-terminal domain
Q9C091	[1081, 1098]	Circularly permuted SF2 helicase found in GREB1 proteins
Q9UDT6	[125, 143]	CAP-Gly domain
Q9Y624	[140, 157]	Immunoglobulin domain
A2A3N6	[505, 536]	von Willebrand factor type A domain
A6NJB7	[142, 190]	Proline-rich 19
B4DS77	[103, 122]	Shisa, N-terminal domain
O75879	[309, 343]	GatB/GatE catalytic domain
O95696	[138, 174]	Enhancer of polycomb-like
P04637	[100, 116]	P53 DNA-binding domain
P05019	[68, 109]	Insulin/IGF/Relaxin family
P05164	[264, 356]	Animal haem peroxidase
P27540	[233, 269]	PAS fold
P55160	[580, 596]	Nck-associated protein 1
Q05086	[37, 66]	Amino-terminal Zinc-binding domain of ubiquitin ligase E3A
Q14643	[5, 62]	Inositol 1,4,5-trisphosphate/ryanodine receptor
Q14643	[320, 346]	MIR domain
Q14643	[2527, 2542]	Ion transport protein
Q16820	[267, 312]	MAM domain, meprin/A5/mu
Q3LI76	[4, 96]	PMG protein
Q5T6X5	[519, 569]	Nine Cysteines Domain of family 3 GPCR
Q6PGQ1	[1, 23]	Aspartate-rich protein 1-like
Q86UD1	[203, 268]	Out at first, C-terminal
Q8TAP4	[13, 23]	LIM domain
Q9Y6F7	[24, 57]	Chromo (CHRromatin Organisation MOdifier) domain
A8MYJ7	[492, 519]	Tetratricopeptide repeat
O43653	[12, 84]	Snake toxin and toxin-like protein
P35443	[704, 723]	Thrombospondin type 3 repeat
P84022	[111, 131]	MH1 domain
Q00994	[94, 107]	Brain expressed X-linked like family
Q14CW9	[80, 112]	Sgf11 (transcriptional regulation protein)
Q32NC0	[88, 115]	Ribonuclease MRP subunit P24-like
Q3ZCN5	[982, 999]	von Willebrand factor type D domain
Q3ZCN5	[1150, 1180]	C8 domain
Q3ZCN5	[1374, 1427]	Otogelin-like/Mucin TIL domain
Q5GFL6	[299, 324]	EGF-like domain
Q5VVQ6	[317, 344]	Ubiquitin thioesterase OTU1, C-terminal C2H2-type zinc finger
Q63HN8	[3997, 4014]	Zinc finger, C3HC4 type (RING finger)
Q63HN8	[4504, 4543]	RZ type zinc finger domain
Q6UXB3	[23, 100]	Snake toxin and toxin-like protein
Q8N5R6	[167, 194]	Ccdc33 N-terminal domain
Q8N5R6	[245, 262]	C2 domain
Q96N21	[331, 348]	Tepsin VHS/ENTH-like domain
Q9H6S0	[84, 104]	R3H domain
Q9NZH4	[24, 46]	Securin sister-chromatid separation inhibitor
Q9UGM3	[176, 202]	Scavenger receptor cysteine-rich domain
Q9UGM3	[2008, 2023]	CUB domain
O60809	[452, 462]	PRAME C-terminal domain
O75077	[736, 768]	EGF-like domain
O76075	[11, 56]	CIDE-N domain
O76075	[198, 246]	DNA fragmentation factor 40 kDa
O76076	[194, 234]	CCN3 Nov like TSP1 domain
O96008	[79, 91]	Eukaryotic porin
P10746	[239, 252]	Uroporphyrinogen-III synthase HemD
P16144	[28, 73]	Integrin plexin domain
P18621	[49, 78]	Ribosomal protein L22p/L17e
P78356	[317, 332]	Phosphatidylinositol-4-phosphate 5-Kinase
Q3LI81	[27, 114]	PMG protein
Q5XLA6	[58, 87]	Caspase recruitment domain
Q6ZRC1	[1412, 1437]	Protein of unknown function (DUF4527)
Q70CQ1	[317, 345]	Ubiquitin carboxyl-terminal hydrolase
Q86YB8	[82, 145]	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
Q8N614	[89, 205]	TMEM156 protein family
Q8TB03	[62, 82]	Domain of unknown function (DUF4559)
Q8TBB0	[5, 24]	THAP domain
Q8TE23	[341, 371]	Receptor family ligand binding region
Q8TE23	[490, 544]	Nine Cysteines Domain of family 3 GPCR
Q969S3	[253, 268]	C2H2 type zinc-finger (2 copies)
Q96B86	[48, 117]	Repulsive guidance molecule (RGM) N-terminal domain
Q9HCX4	[198, 212]	Transient receptor ion channel II
Q9P2K5	[564, 582]	RNA recognition motif
Q9Y5J9	[30, 74]	Tim10/DDP family zinc finger
A0A1B0GTU1	[1, 30]	Zinc-finger containing family
O15091	[342, 361]	Protein-only RNase P
O75976	[1128, 1158]	Zinc carboxypeptidase
P01189	[27, 58]	Pro-opiomelanocortin, N-terminal region
P04808	[153, 184]	Insulin/IGF/Relaxin family
P30203	[48, 97]	Scavenger receptor cysteine-rich domain
Q14031	[1611, 1632]	C-terminal tandem repeated domain in type 4 procollagen
Q502W6	[1140, 1160]	Domain of unknown function (DUF4537)
Q5T5X7	[801, 812]	BEN domain
Q5VTM2	[511, 541]	Putative GTPase activating protein for Arf
Q6WN34	[252, 314]	von Willebrand factor type C domain
Q7LFL8	[257, 296]	CXXC zinc finger domain
Q86TG7	[86, 101]	Domain of unknown function (DUF4939)
Q86U28	[131, 147]	Iron-sulphur cluster biosynthesis
Q8N144	[102, 131]	Connexin
Q8N2Y8	[1452, 1463]	Variant SH3 domain
Q8NG41	[85, 122]	Neuropeptides B and W
Q9H3L0	[57, 124]	Methylmalonic aciduria and homocystinuria type D protein
Q9HAT8	[321, 348]	Pellino, RING domain
Q9NR48	[2103, 2139]	AWS domain
Q9NR48	[2583, 2628]	PhD finger domain
Q9NR83	[359, 386]	Zinc finger protein 704 C-terminal domain
Q9NVS2	[100, 128]	Ribosomal protein S18
Q9P273	[61, 92]	Teneurin Intracellular Region
Q9P273	[521, 753]	Teneurin EGF domain
Q9P273	[1144, 1167]	Teneurin NHL domain
Q9Y5G2	[726, 769]	Cadherin cytoplasmic C-terminal
A0A0B4J275	[94, 110]	Immunoglobulin V-set domain
O14827	[63, 87]	PH domain
P0C869	[163, 193]	Cytosolic phospholipases A2 C2-domain
P0CG39	[666, 728]	Actin
Q01469	[35, 114]	Lipocalin / cytosolic fatty-acid binding protein family
Q14147	[815, 873]	Oligonucleotide/oligosaccharide-binding (OB)-fold
Q14161	[13, 51]	Putative GTPase activating protein for Arf
Q14161	[695, 725]	G protein-coupled receptor kinase-interacting protein 1 C term
Q15003	[215, 272]	Condensin complex subunit 2
Q5YKI7	[87, 102]	Ubiquitin-like domain
Q6FHJ7	[94, 130]	Fz domain
Q6FHJ7	[222, 254]	UNC-6/NTR/C345C module
Q6GQQ9	[801, 824]	A20-like zinc finger
Q71UM5	[33, 78]	Ribosomal protein S27
Q7Z5H5	[258, 292]	Vomeronasal organ pheromone receptor family, V1R
Q86SE9	[18, 56]	Zinc finger, C3HC4 type (RING finger)
Q8WVD3	[156, 216]	Drought induced 19 protein (Di19), zinc-binding
Q8WWY8	[274, 294]	Lipase
Q99567	[383, 408]	Nuclear pore component
Q9BY12	[793, 816]	Zinc-finger of C2H2 type
Q9BYX7	[3, 35]	Actin
Q9H9V4	[92, 103]	Ring finger domain
Q9NZ09	[388, 400]	UBA-like domain
Q9P2E7	[741, 764]	Cadherin cytoplasmic C-terminal
Q9UJQ4	[382, 400]	Zinc finger, C2H2 type
Q9UPT9	[279, 344]	Ubiquitin carboxyl-terminal hydrolase
B9A064	[181, 197]	Immunoglobulin C1-set domain
O15492	[122, 178]	Regulator of G protein signaling domain
O75084	[119, 153]	Fz domain
O95989	[20, 81]	NUDIX domain
P0CG22	[251, 269]	Enoyl-(Acyl carrier protein) reductase
P17097	[662, 684]	Zinc finger, C2H2 type
P51575	[106, 164]	ATP P2X receptor
P62987	[85, 115]	Ribosomal L40e family
Q30KQ1	[31, 59]	Beta defensin
Q53FE4	[27, 83]	SPATIAL
Q6UX52	[152, 208]	C17orf99 Ig domain
Q8IUH8	[118, 138]	PA domain
Q8N4C9	[117, 133]	Domain of unknown function (DUF4711)
Q8NFY4	[348, 378]	Sema domain
Q8NFY4	[516, 568]	Plexin repeat
Q8NG11	[159, 202]	Tetraspanin family
Q8NHP8	[488, 508]	Phospholipase B
Q8NHY3	[84, 115]	Calponin homology (CH) domain
Q8NHY3	[263, 274]	Growth-Arrest-Specific Protein 2 Domain
Q8TF30	[158, 173]	N-terminal of Junction-mediating and WASP homolog-associated
Q96BH3	[129, 168]	Fibronectin type II domain
Q9BZ76	[551, 582]	EGF-like domain
Q9H0J4	[1414, 1435]	Domain of unknown function (DUF4795)
Q9H992	[552, 607]	RING-variant domain
Q9HBX9	[26, 62]	Low-density lipoprotein receptor domain class A
Q9HD90	[149, 211]	Neuronal helix-loop-helix transcription factor
Q9NV58	[222, 264]	IBR domain, a half RING-finger domain
Q9NV58	[298, 307]	IBR domain
H3BNL1	[52, 75]	Domain of unknown function with conserved HDNR motif
O15409	[342, 374]	FOXP coiled-coil domain
P32456	[386, 419]	Guanylate-binding protein, C-terminal domain
P41221	[154, 170]	wnt family
Q01523	[65, 93]	Mammalian defensin
Q01668	[303, 343]	Ion transport protein
Q11201	[132, 159]	Glycosyltransferase family 29 (sialyltransferase)
Q14DG7	[340, 360]	TMEM132 cohesin-like domain
Q5CZC0	[6540, 6569]	Fibrous sheath-interacting protein 2
Q5JXC2	[189, 269]	Migration and invasion-inhibitory
Q6UXX9	[40, 141]	Furin-like repeat, cysteine-rich
Q8NDM7	[883, 910]	Cfap43 coiled coil
Q8WV15	[142, 171]	FAM70 protein
Q96JM7	[527, 544]	mbt repeat
Q9BZB8	[1, 48]	Cytoplasmic polyadenylation element-binding protein 1 N-terminus
Q9BZB8	[510, 551]	Cytoplasmic polyadenylation element-binding protein ZZ domain
Q9HCB6	[759, 806]	Thrombospondin type 1 domain
Q9NWV4	[53, 112]	CXXC motif containing zinc binding protein, eukaryotic
Q9UH73	[156, 179]	Transcription factor COE1 DNA-binding domain
Q9UN67	[727, 762]	Cadherin cytoplasmic C-terminal
O60663	[56, 111]	LIM domain
O95803	[814, 831]	Sulfotransferase domain
P21810	[62, 88]	Leucine rich repeat N-terminal domain
P23276	[700, 731]	Peptidase family M13
Q02388	[2876, 2929]	Kunitz/Bovine pancreatic trypsin inhibitor domain
Q06455	[515, 551]	MYND finger
Q6IC83	[1, 38]	Aspartate-rich protein 1-like
Q75QN2	[226, 252]	Integrator complex subunit 8, TPR repeats
Q7Z570	[424, 457]	ZNF804A small beta sheet domain
Q99501	[262, 276]	Growth-Arrest-Specific Protein 2 Domain
Q9HBZ2	[205, 243]	PAS fold
Q9P0U4	[29, 50]	PHD-finger
Q9P0U4	[166, 208]	CXXC zinc finger domain
Q9P0U4	[474, 588]	CpG binding protein C-terminal domain
Q9Y6K1	[484, 530]	DNMT3, cysteine rich ADD domain, GATA1-like zinc finger
A0A376A8Z9	[136, 173]	Immunoglobulin domain
A0AAG2UXD8	[843, 866]	Olduvai domain
O75487	[34, 85]	Glypican
P04732	[1, 59]	Metallothionein
P07858	[133, 224]	Papain family cysteine protease
P09496	[204, 246]	Clathrin light chain
P10523	[144, 165]	Arrestin (or S-antigen), N-terminal domain
P15498	[536, 566]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P29322	[348, 382]	Fibronectin type III domain
P61565	[270, 282]	Retro-transcribing viruses envelope glycoprotein
Q01415	[382, 415]	GHMP kinases C terminal
Q13489	[70, 97]	Inhibitor of Apoptosis domain
Q13489	[576, 597]	Zinc finger, C3HC4 type (RING finger)
Q14714	[151, 178]	CD20-like family
Q3LHN0	[7, 69]	PMG protein
Q6ZUJ4	[194, 227]	Domain of unknown function (DUF4712)
Q76LX8	[746, 804]	Thrombospondin type 1 domain
Q7Z6G8	[1080, 1096]	Phosphotyrosine interaction domain (PTB/PID)
Q8N5K1	[79, 115]	Iron-binding zinc finger CDGSH type
Q96T23	[894, 938]	PHD-finger
Q9H9B1	[540, 632]	Histone-lysine N-methyltransferase EHMT1/EHMT2, Cys-rich region
Q9H9B1	[789, 805]	Ankyrin repeats (many copies)
Q9H9B1	[1016, 1109]	Pre-SET motif
Q9NX65	[314, 338]	Myb/SANT-like DNA-binding domain
Q9UKT4	[373, 420]	IBR domain
Q9Y2J2	[114, 126]	FERM N-terminal domain
Q9Y493	[41, 61]	MAM domain, meprin/A5/mu
Q9Y493	[1287, 1305]	von Willebrand factor type D domain
P04150	[268, 329]	Glucocorticoid receptor
P04150	[420, 487]	Double treble clef zinc finger, C4 type
P0C6S8	[433, 489]	Immunoglobulin I-set domain
P46100	[158, 213]	Cysteine Rich ADD domain
P78562	[697, 741]	Peptidase family M13
P79522	[158, 181]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Q03591	[292, 327]	Sushi repeat (SCR repeat)
Q06210	[471, 486]	SIS domain
Q12952	[108, 134]	Forkhead domain
Q13683	[659, 676]	Integrin alpha Ig-like domain 1
Q13683	[773, 796]	Integrin alpha Ig-like domain 2
Q14202	[587, 610]	MYM-type Zinc finger with FCS sequence motif
Q6H9L7	[401, 529]	AMOP domain
Q6ZV73	[1219, 1282]	FYVE zinc finger
Q7L513	[176, 254]	Immunoglobulin domain
Q86SH2	[354, 408]	Zinc-binding domain
Q96KM6	[502, 534]	Zinc finger protein 512, C2HC zinc finger
Q9BQ08	[50, 110]	Resistin
Q9H972	[2, 43]	Domain of unknown function (DUF4616)
Q9NXC5	[737, 859]	Zinc-ribbon like family
Q9NY30	[49, 76]	BTG family
Q9UIK5	[182, 224]	Kazal-type serine protease inhibitor domain
Q9UNI1	[193, 243]	Trypsin
O14524	[363, 389]	NEMP family
O15018	[2783, 2799]	PDZ domain
O60858	[10, 55]	RING-type zinc-finger
O75446	[89, 108]	SAP30 zinc-finger
P0DPF3	[637, 671]	Olduvai domain
P12314	[66, 86]	Immunoglobulin domain
P14207	[30, 163]	Folate receptor family
P24468	[78, 146]	Double treble clef zinc finger, C4 type
P29466	[53, 88]	Caspase recruitment domain
P33176	[154, 195]	Kinesin motor domain
P42575	[355, 370]	Caspase domain
P55209	[263, 282]	Nucleosome assembly protein (NAP)
Q14683	[1096, 1118]	RecF/RecN/SMC N terminal domain
Q5JSL3	[1865, 1894]	DHR-2, Lobe B
Q86SQ3	[142, 170]	GPCR proteolysis site, GPS, motif
Q8N1C3	[395, 440]	Neurotransmitter-gated ion-channel transmembrane region
Q8NEM1	[238, 260]	Zinc finger, C2H2 type
Q92628	[426, 479]	Domain of unknown function (DUF4603)
Q96IY4	[245, 283]	Zinc carboxypeptidase
Q9H293	[87, 172]	Interleukin-17
Q9NSI6	[1322, 1352]	Bromodomain
Q9P0M6	[290, 313]	Macro domain
Q9P2H5	[565, 598]	Ubiquitin carboxyl-terminal hydrolase
A8MUU1	[16, 75]	Lipocalin / cytosolic fatty-acid binding protein family
F5H4B4	[146, 177]	Protein of unknown function
O94880	[469, 490]	PHD-zinc-finger like domain
O94880	[748, 776]	PHD-finger
P07711	[115, 145]	Papain family cysteine protease
P09234	[1, 35]	U1 zinc finger
P49908	[171, 199]	Selenoprotein P, N terminal region
P49908	[273, 340]	Selenoprotein P, C terminal region
Q12906	[288, 308]	DZF C-terminal domain
Q16552	[79, 105]	Interleukin-17
Q495W5	[91, 117]	Fucosyltransferase, N-terminal
Q53EP0	[686, 732]	Fibronectin type III domain
Q5UCC4	[158, 179]	ER membrane protein complex subunit 10
Q6UWQ5	[131, 145]	C-type lysozyme/alpha-lactalbumin family
Q6ZVD8	[933, 957]	Protein phosphatase 2C
Q8N0X4	[46, 87]	HpcH/HpaI aldolase/citrate lyase
Q8NET1	[28, 54]	Beta defensin
Q8NFA2	[254, 288]	SH3 domain
Q99436	[240, 260]	Proteasome beta subunits C terminal
Q9GZQ4	[354, 382]	Neuromedin-U receptor 2, C-terminal
Q9HCC0	[255, 272]	Carboxyl transferase domain
Q9P0X4	[244, 324]	Ion transport protein
Q9UHC3	[236, 284]	Amiloride-sensitive sodium channel
Q9UKR3	[142, 237]	Trypsin
B7Z368	[60, 96]	Family of unknown function (DUF5558)
P0CG20	[30, 68]	Zinc-finger
P13640	[1, 60]	Metallothionein
P16157	[922, 944]	ZU5 domain
P18615	[293, 323]	RNA recognition motif
P26006	[594, 614]	Integrin alpha Ig-like domain 1
P26006	[892, 918]	Integrin alpha Ig-like domain 3
P48304	[119, 164]	Lectin C-type domain
Q08211	[5, 16]	Double-stranded RNA binding motif
Q12770	[1045, 1079]	SCAP Beta-propeller
Q2KJY2	[618, 637]	Kinesin motor domain
Q8N697	[129, 153]	POT family
Q92736	[10, 27]	Inositol 1,4,5-trisphosphate/ryanodine receptor
Q92736	[1954, 2022]	Ryanodine receptor junctional solenoid repeat
Q9BQQ7	[138, 160]	Zinc-binding domain
Q9BVN2	[851, 861]	Variant SH3 domain
B1ANY3	[150, 192]	FAM220 family
O14795	[504, 527]	Phorbol esters/diacylglycerol binding domain (C1 domain)
P0DKV0	[96, 119]	Domain of unknown function (DUF4599)
P11498	[788, 806]	HMGL-like
P23468	[169, 216]	Immunoglobulin I-set domain
P23468	[612, 627]	Fibronectin type III domain
P53582	[9, 38]	zf-MYND-like zinc finger, mRNA-binding
Q13332	[135, 220]	Immunoglobulin domain
Q5SZI1	[173, 202]	Low-density lipoprotein receptor domain class A
Q8N2Q7	[169, 189]	Carboxylesterase family
Q8NFK1	[39, 67]	Connexin
Q8TC94	[49, 94]	Actin
Q92896	[252, 274]	Cysteine rich repeat
Q96IT1	[114, 126]	SCAN domain
Q96K21	[78, 133]	FYVE zinc finger
Q96K21	[420, 456]	ANCHR-like B-box zinc-binding domain
Q99706	[133, 148]	Immunoglobulin domain
Q9H0C1	[17, 36]	MYND finger
Q9NVV9	[9, 81]	THAP domain
Q9UIA0	[318, 361]	PH domain
Q9Y261	[210, 244]	Forkhead domain
Q9Y4K1	[1830, 1886]	Beta/Gamma crystallin
A6NH21	[35, 61]	Serine incorporator (Serinc)
P59861	[28, 52]	Beta defensin
Q14149	[409, 441]	CW-type Zinc Finger
Q14832	[507, 524]	Nine Cysteines Domain of family 3 GPCR
Q29983	[59, 76]	Class I Histocompatibility antigen, domains alpha 1 and 2
Q5VWJ9	[295, 310]	BAR domain
Q6P9A2	[555, 587]	Ricin-type beta-trefoil lectin domain
Q7KYR7	[330, 379]	SPRY-associated domain
Q7RTN6	[269, 306]	Protein kinase domain
Q86XS5	[293, 323]	Fibrinogen beta and gamma chains, C-terminal globular domain
Q8TCQ1	[80, 126]	RING-variant domain
Q96M29	[246, 302]	Tektin family
Q99687	[57, 84]	TALE/MEIS homeobox family N-terminal domain
Q9BQK8	[438, 454]	Lipin/Ned1/Smp2 multi-domain protein middle domain
Q9BXT5	[1562, 1606]	Testis expressed sequence 15
Q9H6R4	[263, 281]	Nrap protein domain 1
Q9P121	[191, 205]	Immunoglobulin domain
Q9Y2Y8	[192, 224]	Lectin C-type domain
O60884	[118, 217]	DnaJ C terminal domain
P01266	[312, 358]	Thyroglobulin type-1 repeat
P01266	[2255, 2275]	Carboxylesterase family
P53384	[236, 294]	NUBPL iron-transfer P-loop NTPase
P78527	[4098, 4127]	FATC domain
Q04759	[4, 30]	Protein kinase C delta/epsilon/eta/theta, C2 domain
Q04759	[188, 208]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q13127	[167, 186]	REST-like, C2H2-type zinc finger
Q13530	[16, 30]	Serine incorporator (Serinc)
Q14210	[21, 93]	Snake toxin and toxin-like protein
Q16637	[91, 144]	Survival motor neuron protein (SMN), Tudor domain
Q56P03	[173, 223]	E2F-associated phosphoprotein
Q5BKU9	[84, 104]	Oxidoreductase-like protein, N-terminal
Q6UWL6	[323, 338]	Immunoglobulin domain
Q6UXI9	[226, 253]	EGF domain
Q6UXT8	[77, 128]	ALK and LTK ligand 1/2
Q86T82	[459, 525]	Ubiquitin carboxyl-terminal hydrolase
Q86US8	[1334, 1370]	PIN domain
Q8N5J2	[357, 364]	MINDY deubiquitinase
Q8NBL1	[50, 66]	Glycosyl transferase family 90
Q8TED4	[270, 287]	Major Facilitator Superfamily
Q96DX4	[524, 566]	Zinc finger, C3HC4 type (RING finger)
Q9BXY4	[43, 68]	Furin-like repeat, cysteine-rich
Q9C004	[164, 276]	Sprouty protein (Spry)
A4D161	[67, 176]	Protein FAM221A/B
O94966	[366, 374]	CS domain
O94966	[775, 843]	Ubiquitin carboxyl-terminal hydrolase
P05549	[350, 381]	Transcription factor AP-2
P0DM35	[1, 59]	Metallothionein
