Accession_number	Region	Domain
Q96PX8	[375, 358]	Leucine rich repeat
Q99708	[829, 576]	DNA endonuclease activator SAE2/CtIP C-terminus
Q99708	[829, 643]	DNA endonuclease activator SAE2/CtIP C-terminus
Q99708	[862, 860]	DNA endonuclease activator SAE2/CtIP C-terminus
Q99972	[243, 70]	Olfactomedin-like domain
Q9H4Z2	[562, 503]	C2H2-type zinc finger
Q9H4Z2	[562, 537]	C2H2-type zinc finger
Q9H4Z2	[673, 585]	C2H2-type zinc finger
Q9H4Z2	[1010, 585]	C2H2-type zinc finger
Q9NSD4	[406, 143]	Zinc finger, C2H2 type
Q9NSD4	[406, 223]	Zinc finger, C2H2 type
O95206	[944, 109]	Cadherin-like
P37023	[174, 91]	Transforming growth factor beta type I GS-motif
P78509	[3231, 702]	Teneurin-like EGF domain
P78509	[3231, 2516]	Teneurin-like EGF domain
P78509	[3231, 2879]	Teneurin-like EGF domain
Q12947	[425, 184]	Forkhead domain
Q14126	[581, 490]	Cadherin domain
Q3MJ62	[361, 291]	Zinc finger, C2H2 type
Q53RD9	[270, 90]	Calcium-binding EGF domain
Q53RD9	[270, 313]	Calcium-binding EGF domain
Q6ZQQ2	[1446, 164]	Domain of unknown function (DUF4599)
Q6ZQQ2	[1525, 164]	Domain of unknown function (DUF4599)
Q8WU20	[31, 16]	PTB domain (IRS-1 type)
Q96KP6	[238, 243]	Leucine zipper of domain CC2 of NEMO, NF-kappa-B essential modulator
Q9BYP9	[61, 104]	Keratin, high sulfur B2 protein
Q9NP64	[125, 85]	S1 RNA binding domain
Q9NX31	[187, 180]	Protein of unknown function (DUF776)
Q9Y676	[112, 114]	Ribosomal protein S18
O14771	[308, 237]	KRAB box
O15090	[265, 181]	C2H2-type zinc-finger domain
O15090	[363, 181]	C2H2-type zinc-finger domain
O75096	[377, 398]	Complement Clr-like EGF-like
O75096	[691, 398]	Complement Clr-like EGF-like
O75096	[1606, 398]	Complement Clr-like EGF-like
O75096	[1686, 398]	Complement Clr-like EGF-like
O95407	[153, 193]	TNFR/NGFR cysteine-rich region
O95477	[1454, 1244]	ACT-like domain
P17483	[163, 69]	Homeodomain
P27037	[200, 55]	Protein kinase domain
P27037	[200, 105]	Protein kinase domain
Q13361	[122, 143]	Microfibril-associated glycoprotein (MAGP)
Q5JPB2	[172, 186]	Zinc finger, C2H2 type
Q5JPB2	[1330, 196]	Zinc finger, C2H2 type
Q5JPB2	[1397, 196]	Zinc finger, C2H2 type
Q6AW86	[248, 41]	KRAB box
Q6AW86	[416, 41]	KRAB box
Q6ULP2	[700, 375]	Clathrin-binding box of Aftiphilin, vesicle trafficking
Q7Z398	[174, 52]	KRAB box
Q7Z444	[204, 200]	Ras family
Q86UQ4	[4738, 4333]	ABC transporter
Q8IVF5	[509, 149]	PH domain
Q8IY17	[650, 500]	Cyclic nucleotide-binding domain
Q8IY17	[1301, 729]	Cyclic nucleotide-binding domain
Q8IYP9	[256, 44]	DHHC palmitoyltransferase
Q8N135	[100, 42]	Leucine rich repeat
Q8N3S3	[402, 191]	Homeodomain containing protein PHTF1/2, N-terminal
Q92831	[74, 21]	PCAF (P300/CBP-associated factor) N-terminal domain
Q92831	[74, 61]	PCAF (P300/CBP-associated factor) N-terminal domain
Q96K58	[572, 36]	Zinc finger, C2H2 type
Q96K58	[572, 184]	Zinc finger, C2H2 type
Q96K58	[572, 406]	Zinc finger, C2H2 type
Q96K58	[572, 558]	Zinc finger, C2H2 type
Q9C091	[1518, 256]	TET-Associated Glycosyltransferase
Q9P1A6	[710, 39]	Guanylate-kinase-associated protein (GKAP) protein
Q9P1A6	[710, 153]	Guanylate-kinase-associated protein (GKAP) protein
A5PKW4	[758, 24]	Pleckstrin homology domain
B4DS77	[72, 39]	Shisa, N-terminal domain
O15054	[1564, 56]	KDM6, GATA-like
O95696	[229, 229]	PHD-finger
O95696	[374, 261]	PHD-finger
P27540	[245, 143]	Helix-loop-helix DNA-binding domain
P27540	[338, 143]	Helix-loop-helix DNA-binding domain
P40238	[182, 128]	Erythropoietin receptor, ligand binding
P40238	[324, 128]	Erythropoietin receptor, ligand binding
P40238	[574, 128]	Erythropoietin receptor, ligand binding
P49639	[233, 56]	Homeodomain
Q16670	[248, 135]	SCAN domain
Q16820	[597, 254]	Astacin (Peptidase family M12A)
Q16821	[696, 229]	Carbohydrate/starch-binding module (family 21)
Q56UN5	[1062, 636]	Protein kinase domain
Q658N2	[303, 319]	WSC domain
Q6PGQ1	[127, 123]	Aspartate-rich protein 1-like
Q6PGQ1	[176, 123]	Aspartate-rich protein 1-like
Q8TAP4	[77, 17]	LIM domain
Q9H707	[382, 105]	Zinc finger, C2H2 type
Q9H707	[382, 254]	Zinc finger, C2H2 type
Q9ULD2	[1134, 128]	MTUS1/CCDC69 family second coiled-coil domain
Q9UQF0	[82, 36]	ENV polyprotein (coat polyprotein)
O00311	[367, 372]	Protein kinase domain
O14672	[424, 445]	Metallo-peptidase family M12B Reprolysin-like
O43316	[276, 129]	'Paired box' domain
P35443	[430, 457]	EGF-like domain
Q14593	[85, 77]	KRAB box
Q14593	[139, 77]	KRAB box
Q14593	[197, 77]	KRAB box
Q14593	[309, 77]	KRAB box
Q3ZCN5	[1372, 306]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[1372, 489]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[1372, 906]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[1372, 1131]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[1462, 1427]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[1506, 1427]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[1722, 1427]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[1797, 1427]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[1839, 1427]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[2165, 1427]	Otogelin-like/Mucin TIL domain
Q3ZCN5	[2229, 1427]	Otogelin-like/Mucin TIL domain
Q5GFL6	[716, 258]	EGF-like domain
Q63HN8	[3997, 30]	Zinc finger, C3HC4 type (RING finger)
Q63HN8	[3997, 3982]	Zinc finger, C3HC4 type (RING finger)
Q6AZW8	[302, 92]	Zinc finger, C2H2 type
Q6NX45	[431, 193]	Zinc finger, C2H2 type
Q86YS7	[444, 109]	C2 domain
Q86YS7	[981, 109]	C2 domain
Q96NI6	[570, 361]	Immunoglobulin domain
Q96PX9	[1165, 509]	RhoGEF domain
Q96PX9	[1165, 917]	RhoGEF domain
Q9BSJ5	[417, 31]	Mitochondrial nucleoid-associated protein 1 zinc finger domain
Q9BSJ5	[586, 31]	Mitochondrial nucleoid-associated protein 1 zinc finger domain
Q9BVS5	[153, 90]	TR61B FKBP-like domain
Q9BX10	[174, 22]	Elongation factor Tu GTP binding domain
Q9H5J0	[500, 514]	Zinc finger, C2H2 type
Q9UGM3	[2008, 654]	CUB domain
Q9UKN5	[536, 538]	PR domain zinc finger protein 2, PR domain
Q9UKN5	[581, 538]	PR domain zinc finger protein 2, PR domain
Q9UKN5	[609, 538]	PR domain zinc finger protein 2, PR domain
Q9UPP2	[859, 221]	PH domain
Q9UPP2	[1106, 996]	PH domain
Q9Y3M9	[713, 250]	Zinc finger, C2H2 type
Q9Y3M9	[713, 727]	Zinc finger, C2H2 type
Q9Y4D2	[394, 342]	Lipase (class 3)
Q9Y4D2	[607, 529]	Lipase (class 3)
Q9Y6Q3	[169, 72]	KRAB box
Q9Y6Q3	[231, 72]	KRAB box
Q9Y6Q3	[278, 72]	KRAB box
O14628	[550, 209]	C2H2-type zinc finger
O14628	[550, 413]	C2H2-type zinc finger
O14628	[550, 536]	C2H2-type zinc finger
O75077	[736, 653]	EGF-like domain
O75077	[736, 768]	EGF-like domain
O76076	[194, 237]	CCN3 Nov like TSP1 domain
O94827	[931, 526]	RhoGEF domain
P16144	[1642, 661]	Fibronectin type III domain
P41002	[638, 405]	Cyclin, N-terminal domain
P41002	[728, 405]	Cyclin, N-terminal domain
Q6ZRC1	[1234, 352]	Protein of unknown function (DUF4527)
Q6ZRC1	[1234, 435]	Protein of unknown function (DUF4527)
Q76NI1	[1250, 894]	RasGEF N-terminal motif
Q8NEZ5	[299, 17]	FIST C domain
Q93038	[334, 190]	Death domain
Q96B86	[134, 117]	Repulsive guidance molecule (RGM) N-terminal domain
Q9H2S6	[96, 16]	BRICHOS domain
Q9Y576	[145, 45]	Ankyrin repeat
A6NHJ4	[594, 242]	Zinc finger, C2H2 type
A6NHJ4	[594, 412]	Zinc finger, C2H2 type
A6NHJ4	[594, 496]	Zinc finger, C2H2 type
H0YKK7	[212, 220]	Putative golgin subfamily A member 2-like protein 5
O95201	[504, 350]	Zinc finger, C2H2 type
P30203	[269, 204]	Scavenger receptor cysteine-rich domain
P36406	[117, 73]	RING-type zinc-finger
P60014	[164, 197]	Keratin, high sulfur B2 protein
Q14031	[1577, 51]	C-terminal tandem repeated domain in type 4 procollagen
Q3KP31	[61, 44]	KRAB box
Q3KP31	[151, 44]	KRAB box
Q3KP31	[291, 44]	KRAB box
Q5T5X7	[800, 812]	BEN domain
Q5TCX8	[800, 398]	Protein tyrosine and serine/threonine kinase
Q5VTM2	[659, 622]	Putative GTPase activating protein for Arf
Q66K79	[506, 60]	Carboxypeptidase regulatory-like domain
Q6NX49	[494, 232]	C2H2 zinc finger
Q6NX49	[494, 450]	C2H2 zinc finger
Q6PJ21	[149, 102]	SPRY domain
Q6PJ21	[250, 264]	SPRY domain
Q6WN34	[50, 93]	VWC2L-like domain
Q7Z2Z2	[923, 839]	Elongation factor-like GTPase 1-like domain
Q86TG7	[287, 158]	Domain of unknown function (DUF4939)
Q8IYX4	[121, 121]	RNA recognition motif
Q8IZ13	[270, 39]	FAM200/GTF2IRD2 RNase-like helical
Q8N144	[254, 214]	Connexin
Q8N2Y8	[1040, 39]	RUN domain
Q8N2Y8	[1040, 200]	RUN domain
Q8N2Y8	[1040, 261]	RUN domain
Q8N2Y8	[1040, 321]	RUN domain
Q8N2Y8	[1040, 424]	RUN domain
Q8N3X6	[526, 41]	helix-turn-helix, Psq domain
Q8N3X6	[526, 111]	helix-turn-helix, Psq domain
Q8WWW8	[228, 116]	PH domain
Q9HCJ2	[322, 302]	Leucine rich repeat
Q9NR48	[2583, 2285]	PhD finger domain
Q9NR83	[359, 379]	Zinc finger protein 704 C-terminal domain
A6NNA2	[528, 156]	Serine/arginine repetitive matrix protein C-terminus
B2RUY7	[69, 90]	VWC2L-like, N-terminal domain
O60304	[316, 134]	SCAN domain
P0C869	[670, 503]	Lysophospholipase catalytic domain
P0CG39	[666, 44]	Actin
P0CG39	[666, 81]	Actin
Q14147	[1068, 585]	Helicase associated domain (HA2), winged-helix
Q6FHJ7	[190, 185]	UNC-6/NTR/C345C module
Q6GQQ9	[709, 359]	OTU-like cysteine protease
Q7L945	[419, 115]	Zinc finger, C2H2 type
Q7L945	[419, 209]	Zinc finger, C2H2 type
Q86SE9	[163, 154]	RAWUL domain RING finger- and WD40-associated ubiquitin-like
Q8NAP3	[250, 125]	BTB/POZ domain
Q8NAP3	[333, 125]	BTB/POZ domain
Q8NAP3	[941, 125]	BTB/POZ domain
Q8NAP3	[1110, 125]	BTB/POZ domain
Q8NF99	[254, 134]	SCAN domain
Q8WVD3	[80, 112]	C2HC Zing finger domain
Q96QS3	[526, 25]	OAR motif
Q9BY12	[1066, 183]	S phase cyclin A-associated protein in the endoplasmic reticulum
Q9P2E7	[929, 101]	Cadherin-like
Q9UJQ4	[898, 89]	Zinc finger, C2H2 type
Q9UJQ4	[898, 640]	Zinc finger, C2H2 type
Q9Y2L1	[68, 46]	PIN domain
A6NJL1	[346, 122]	SCAN domain
E5RHQ5	[256, 243]	Nuclear pore complex interacting protein (NPIP)
O14793	[280, 283]	Transforming growth factor beta like domain
O60284	[480, 445]	Myelin transcription factor 1
O60284	[713, 715]	Myelin transcription factor 1
O75084	[224, 153]	Fz domain
P17097	[141, 41]	KRAB box
P17097	[404, 41]	KRAB box
Q9BZ76	[665, 582]	EGF-like domain
Q9BZ76	[711, 582]	EGF-like domain
Q9BZ76	[947, 582]	EGF-like domain
Q9NV58	[298, 155]	IBR domain
Q9NV58	[298, 186]	IBR domain
Q9P209	[234, 156]	Leucine-rich repeat
A7KAX9	[1486, 317]	Variant SH3 domain
H3BNL1	[136, 115]	Domain of unknown function with conserved HDNR motif
Q01668	[1822, 1474]	Ion transport protein
Q5GH73	[130, 82]	XK-related protein
Q6UXX9	[40, 51]	Furin-like repeat, cysteine-rich
Q7Z309	[220, 132]	PABIR N-terminal helical domain
Q86VD1	[843, 153]	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Q8TAU0	[149, 137]	Homeodomain
Q96JM7	[706, 152]	SAM domain (Sterile alpha motif)
Q99715	[2941, 2748]	Collagen triple helix repeat (20 copies)
Q9HCB6	[669, 720]	Spondin-like TSP1 domain
Q9NZB8	[74, 40]	Radical SAM superfamily
Q9UHI6	[407, 404]	Helicase conserved C-terminal domain
Q9Y5H8	[721, 111]	Cadherin-like
A0A087X1G2	[523, 312]	Rab-GTPase-TBC domain
B6SEH8	[308, 186]	ENV polyprotein (coat polyprotein)
O00339	[611, 299]	Coagulation Factor Xa inhibitory site
O00339	[611, 646]	Coagulation Factor Xa inhibitory site
O60663	[115, 98]	LIM domain
P23276	[99, 91]	Peptidase family M13
Q13360	[113, 54]	KRAB box
Q13360	[198, 54]	KRAB box
Q7LBC6	[901, 188]	Lysine-specific demethylase 3B, PWWP domain
Q7LBC6	[1113, 188]	Lysine-specific demethylase 3B, PWWP domain
Q7Z570	[424, 431]	ZNF804A small beta sheet domain
Q7Z570	[446, 457]	ZNF804A small beta sheet domain
Q7Z570	[594, 457]	ZNF804A small beta sheet domain
Q7Z570	[712, 457]	ZNF804A small beta sheet domain
Q8N884	[405, 408]	Mab-21 protein HhH/H2TH-like domain
Q8WYK1	[546, 171]	F5/8 type C domain
Q8WYK1	[663, 171]	F5/8 type C domain
Q8WYK1	[709, 171]	F5/8 type C domain
Q8WYK1	[945, 171]	F5/8 type C domain
Q96C28	[139, 48]	KRAB box
Q9P0U4	[369, 208]	CXXC zinc finger domain
P29322	[544, 334]	Ephrin type-A receptor 2 transmembrane domain
P51814	[789, 411]	Zinc finger, C2H2 type
Q08AN1	[745, 227]	Zinc finger, C2H2 type
Q5T4F7	[196, 194]	UNC-6/NTR/C345C module
Q5W0B1	[50, 55]	Zinc finger, C3HC4 type (RING finger)
Q5W0B1	[310, 55]	Zinc finger, C3HC4 type (RING finger)
Q5W0B1	[364, 55]	Zinc finger, C3HC4 type (RING finger)
Q5W0B1	[447, 55]	Zinc finger, C3HC4 type (RING finger)
Q76LX8	[301, 371]	ADAMTS cysteine-rich domain 2
Q76LX8	[713, 371]	ADAMTS cysteine-rich domain 2
Q76LX8	[893, 371]	ADAMTS cysteine-rich domain 2
Q7Z6G8	[1063, 423]	Phosphotyrosine interaction domain (PTB/PID)
Q96N58	[287, 251]	C2H2-type zinc finger
Q96N58	[287, 309]	C2H2-type zinc finger
Q96PE6	[158, 48]	KRAB box
Q9C0D7	[411, 399]	Zc3h12a-like Ribonuclease NYN domain
Q9C0D7	[621, 399]	Zc3h12a-like Ribonuclease NYN domain
Q9H9B1	[1256, 1118]	Pre-SET motif
Q9NPA2	[521, 85]	Putative peptidoglycan binding domain
Q9NX65	[477, 338]	Myb/SANT-like DNA-binding domain
Q9P272	[167, 139]	Methyltransferase domain
Q9UKT4	[257, 62]	F-box domain
Q9UKT4	[257, 104]	F-box domain
Q9Y2D9	[469, 309]	Zinc finger, C2H2 type
Q9Y2D9	[469, 399]	Zinc finger, C2H2 type
Q9Y2D9	[469, 488]	Zinc finger, C2H2 type
Q9Y493	[2547, 1155]	C8 domain
Q9Y493	[2547, 1366]	C8 domain
Q9Y493	[2547, 1548]	C8 domain
Q9Y493	[2547, 1909]	C8 domain
Q9Y493	[2547, 2151]	C8 domain
Q9Y493	[2547, 2335]	C8 domain
Q9Y493	[2547, 2595]	C8 domain
A5D8T8	[317, 287]	Lectin C-type domain
P0C0L5	[1580, 1570]	A-macroglobulin receptor binding domain
P0C6S8	[247, 49]	Leucine rich repeat
P27918	[320, 376]	Thrombospondin type 1 domain
P28908	[108, 149]	TNFR/NGFR cysteine-rich region
P28908	[222, 149]	TNFR/NGFR cysteine-rich region
P46100	[2020, 236]	Helicase conserved C-terminal domain
P46100	[2020, 335]	Helicase conserved C-terminal domain
P51864	[115, 129]	Cripto_Frl-1_Cryptic (CFC)
P51864	[144, 149]	Cripto_Frl-1_Cryptic (CFC)
Q03591	[281, 217]	Sushi repeat (SCR repeat)
Q14202	[714, 492]	MYM-type Zinc finger with FCS sequence motif
Q5M7Z0	[374, 119]	Ring finger domain
Q6ZV73	[875, 136]	RhoGEF domain
Q6ZV73	[875, 275]	RhoGEF domain
Q7L513	[172, 55]	Immunoglobulin domain
Q86SH2	[327, 66]	Zinc-binding domain
Q86Y91	[679, 351]	Kinesin motor domain
Q8N2G6	[129, 149]	Zinc knuckle
Q96FE5	[312, 53]	Leucine rich repeat
Q96KM6	[738, 644]	Zinc finger protein 512, C2HC zinc finger
Q96NI8	[201, 54]	KRAB box
Q9BXL6	[419, 105]	Caspase recruitment domain
Q9H7S9	[381, 365]	NocA-like zinc-finger protein 1
Q9H7S9	[453, 365]	NocA-like zinc-finger protein 1
Q9NVL1	[118, 53]	Family of unknown function
Q9NY30	[136, 112]	BTG family
Q9UIK5	[182, 227]	Kazal-type serine protease inhibitor domain
Q9UIK5	[341, 227]	Kazal-type serine protease inhibitor domain
O60290	[596, 453]	FAM200/ZBED5 RNase-like
O75426	[43, 30]	F-box-like
O75426	[430, 85]	F-box-like
O75426	[508, 85]	F-box-like
P42575	[162, 118]	Caspase recruitment domain
P54826	[166, 88]	GDNF/GAS1 domain
Q504T8	[321, 99]	Ubiquitin family
Q641Q3	[177, 178]	Meteorin-like protein N-terminal domain
Q6PEV8	[66, 67]	Protein family FAM199X
Q86SQ3	[54, 67]	Calcium-binding EGF domain
Q86WK7	[409, 205]	Leucine Rich Repeat
Q8IV53	[575, 408]	dDENN domain
Q8N145	[501, 54]	EPTP domain
Q8N715	[251, 75]	Domain of unknown function (DUF4659)
Q8NEM1	[392, 364]	Zinc-finger double domain
Q9H293	[87, 49]	Interleukin-17
Q9NSI6	[1838, 90]	BRWD1-like, N-terminal domain
Q9NSI6	[1958, 90]	BRWD1-like, N-terminal domain
Q9NX45	[393, 252]	Helix-loop-helix DNA-binding domain
Q9UN73	[722, 669]	Cadherin domain
A8MUU1	[16, 18]	Lipocalin / cytosolic fatty-acid binding protein family
B6SEH9	[308, 186]	ENV polyprotein (coat polyprotein)
F5H4B4	[394, 300]	Protein of unknown function
O75437	[602, 224]	Zinc finger, C2H2 type
O75437	[602, 308]	Zinc finger, C2H2 type
O94880	[871, 398]	PHD-finger
P29279	[199, 242]	CCN3 Nov like TSP1 domain
Q2M218	[571, 277]	Zinc finger, C2H2 type
Q2M218	[571, 503]	Zinc finger, C2H2 type
Q53EP0	[961, 390]	Fibronectin type III domain
Q53EP0	[961, 791]	Fibronectin type III domain
Q53EP0	[961, 878]	Fibronectin type III domain
Q6ZVD8	[1027, 460]	Leucine Rich repeat
Q6ZVD8	[1162, 460]	Leucine Rich repeat
Q8N7W2	[311, 175]	BEN domain
Q9H5H4	[513, 303]	Zinc finger, C2H2 type
Q9P0X4	[1487, 564]	Ion transport protein
Q9P0X4	[1779, 1740]	Ion transport protein
Q9P0X4	[1827, 1740]	Ion transport protein
Q9UJV3	[710, 180]	ANCHR-like B-box zinc-binding domain
P0CG20	[18, 17]	Zinc-finger
P15586	[418, 384]	Sulfatase
P15586	[505, 384]	Sulfatase
Q00722	[1134, 464]	Phosphatidylinositol-specific phospholipase C, X domain
Q2KJY2	[912, 208]	Kinesin-like protein KIF26A/B, tri-helical
Q6ZRM9	[74, 82]	Domain of unknown function (DUF4705)
Q7Z401	[1442, 275]	uDENN domain
Q8WUJ1	[206, 111]	Cytochrome b5-like Heme/Steroid binding domain
Q8WUJ1	[242, 111]	Cytochrome b5-like Heme/Steroid binding domain
Q9BVN2	[530, 20]	RUN domain
Q9BVN2	[530, 82]	RUN domain
Q9BVN2	[530, 118]	RUN domain
Q9BVN2	[530, 191]	RUN domain
Q9H9Z2	[138, 153]	Zinc knuckle
Q9HCJ5	[1029, 66]	ZSWIM4-8, C-terminal
Q9UKL3	[1929, 1367]	Myb-like DNA-binding domain
Q9UKL3	[1929, 1807]	Myb-like DNA-binding domain
O75467	[481, 299]	Zinc finger, C2H2 type
O75467	[481, 467]	Zinc finger, C2H2 type
P0CG31	[495, 313]	Zinc finger, C2H2 type
P0DKV0	[1079, 168]	Domain of unknown function (DUF4599)
Q0D2J5	[313, 117]	C2H2-type zinc finger
Q0D2J5	[313, 186]	C2H2-type zinc finger
Q0D2J5	[313, 334]	C2H2-type zinc finger
Q12805	[391, 66]	Fibulin C-terminal Ig-like domain
Q12805	[391, 385]	Fibulin C-terminal Ig-like domain
Q14590	[130, 48]	KRAB box
Q14590	[187, 48]	KRAB box
Q14590	[282, 48]	KRAB box
Q16659	[425, 316]	Protein kinase domain
Q1HG43	[320, 286]	Dual oxidase maturation factor
Q5QGZ9	[152, 134]	Lectin C-type domain
Q6NSJ2	[536, 457]	PH domain
Q6NSJ2	[536, 542]	PH domain
Q7Z5B4	[292, 166]	Resistance to inhibitors of cholinesterase homologue 3
Q8IV35	[1031, 855]	WD domain, G-beta repeat
Q8NGU9	[364, 352]	7 transmembrane receptor (rhodopsin family)
Q8NGU9	[417, 352]	7 transmembrane receptor (rhodopsin family)
Q8NI51	[546, 327]	Zinc finger, C2H2 type
Q8NI51	[546, 531]	Zinc finger, C2H2 type
Q92618	[1098, 76]	Zinc finger, C2H2 type
Q92618	[1098, 133]	Zinc finger, C2H2 type
Q92618	[1098, 208]	Zinc finger, C2H2 type
Q92618	[1098, 251]	Zinc finger, C2H2 type
Q96IT1	[426, 248]	KRAB box
Q96IT1	[513, 248]	KRAB box
Q96K21	[420, 27]	ANCHR-like B-box zinc-binding domain
Q9BUA3	[71, 28]	Spin-doc/GT2D2, zinc finger domain
Q9BWT7	[452, 114]	Caspase recruitment domain
Q9BWT7	[876, 114]	Caspase recruitment domain
Q9BZ95	[1104, 953]	AWS domain
Q9BZ95	[1258, 1142]	AWS domain
Q9Y2L8	[337, 134]	SCAN domain
Q9Y2L8	[540, 134]	SCAN domain
Q9Y2L8	[683, 134]	SCAN domain
Q9Y2L8	[736, 134]	SCAN domain
Q9Y4K1	[1997, 1001]	Ricin-type beta-trefoil lectin domain
A0A494C071	[1755, 285]	MUM1-like, PWWP domain
A0A494C071	[1755, 329]	MUM1-like, PWWP domain
A0A494C071	[1755, 807]	MUM1-like, PWWP domain
A0A494C071	[1755, 930]	MUM1-like, PWWP domain
A6NDS4	[523, 312]	Rab-GTPase-TBC domain
P60410	[187, 231]	Keratin, high sulfur B2 protein
Q07092	[1472, 256]	Collagen triple helix repeat (20 copies)
Q07092	[1472, 289]	Collagen triple helix repeat (20 copies)
Q07092	[1472, 568]	Collagen triple helix repeat (20 copies)
Q07092	[1472, 968]	Collagen triple helix repeat (20 copies)
Q07092	[1472, 999]	Collagen triple helix repeat (20 copies)
Q14149	[776, 139]	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Q5QGS0	[284, 158]	Domain of unknown function (DUF4683)
Q5QGS0	[926, 690]	Domain of unknown function (DUF4683)
Q5QGS0	[1001, 690]	Domain of unknown function (DUF4683)
Q7Z3K6	[261, 224]	ELM2 domain
Q86TD4	[449, 90]	N-terminal EH-domain containing protein
Q86XS5	[161, 86]	Fibrinogen beta and gamma chains, C-terminal globular domain
Q8N5Q1	[305, 165]	Golgi associated RAB2 interactor protein-like, Rab2B-binding domain
Q8N5Q1	[399, 165]	Golgi associated RAB2 interactor protein-like, Rab2B-binding domain
Q96M29	[94, 28]	Tektin family
Q9BXT5	[1976, 1261]	Testis expressed sequence 15
Q9BXT5	[1976, 1403]	Testis expressed sequence 15
Q9HBT8	[494, 285]	Zinc finger, C2H2 type
Q9UER7	[717, 380]	Death domain-associated protein 6, histone binding domain
Q9Y2Y8	[118, 102]	Lectin C-type domain
A0A1W2PPK0	[113, 78]	Homeodomain
A0A1W2PPK0	[266, 78]	Homeodomain
A0A1W2PPK0	[365, 78]	Homeodomain
A6NE52	[690, 528]	WD domain, G-beta repeat
A6NNA5	[169, 90]	Homeodomain
P01266	[2199, 246]	Carboxylesterase family
P01266	[2199, 1290]	Carboxylesterase family
P01266	[2199, 1552]	Carboxylesterase family
P01266	[2199, 1619]	Carboxylesterase family
P53384	[53, 40]	NUBPL iron-transfer P-loop NTPase
Q04759	[655, 341]	Protein kinase C terminal domain
Q13127	[304, 235]	Zinc finger, C2H2 type
Q13127	[304, 326]	Zinc finger, C2H2 type
Q14587	[697, 281]	C2H2 zinc finger
Q14587	[697, 346]	C2H2 zinc finger
Q14587	[697, 570]	C2H2 zinc finger
Q14587	[827, 722]	C2H2 zinc finger
Q5BKU9	[80, 40]	Oxidoreductase-like protein, N-terminal
Q5TZJ5	[1214, 156]	Domain of unknown function (DUF4599)
Q5TZJ5	[1326, 156]	Domain of unknown function (DUF4599)
Q68D51	[587, 252]	DENN (AEX-3) domain
Q6UXI9	[121, 89]	Platelet endothelial aggregation receptor 1-like, EGF domain
Q8IX30	[281, 316]	Coagulation Factor Xa inhibitory site
Q8IX30	[556, 316]	Coagulation Factor Xa inhibitory site
Q8IX30	[610, 316]	Coagulation Factor Xa inhibitory site
Q9BXY4	[148, 52]	Spondin-like TSP1 domain
Q9BXY4	[148, 203]	Spondin-like TSP1 domain
Q9C004	[258, 276]	Sprouty protein (Spry)
Q9H0J9	[173, 173]	PARP12-like CCCH zinc finger tandem
Q9H8G1	[517, 170]	Zinc finger, C2H2 type
Q9H8G1	[517, 233]	Zinc finger, C2H2 type
Q9H8G1	[517, 331]	Zinc finger, C2H2 type
Q9H8G1	[517, 443]	Zinc finger, C2H2 type
O95071	[921, 230]	E3 ubiquitin ligase EDD
O95071	[1148, 230]	E3 ubiquitin ligase EDD
O95071	[1193, 230]	E3 ubiquitin ligase EDD
O95071	[1285, 230]	E3 ubiquitin ligase EDD
P17030	[107, 48]	KRAB box
P17030	[249, 48]	KRAB box
Q5JUK2	[60, 40]	Helix-loop-helix DNA-binding domain
Q6PG37	[64, 45]	KRAB box
Q6PG37	[121, 45]	KRAB box
Q6PG37	[187, 45]	KRAB box
Q7L2R6	[206, 48]	KRAB box
Q7Z6Z7	[3360, 814]	Domain of Unknown Function (DUF913)
Q8N8Q3	[264, 240]	Endonuclease V
Q8N8R7	[147, 26]	ARF7 effector protein C-terminus
Q8TBZ2	[237, 20]	MYCBP-associated protein family
Q8WW38	[287, 193]	Zinc finger protein ZFPM1-like, PR domain
Q8WW38	[356, 193]	Zinc finger protein ZFPM1-like, PR domain
Q8WW38	[678, 193]	Zinc finger protein ZFPM1-like, PR domain
Q8WW38	[759, 193]	Zinc finger protein ZFPM1-like, PR domain
Q92731	[122, 125]	Estrogen receptor beta
Q96C55	[170, 184]	Zinc finger, C2H2 type
Q96S15	[707, 242]	Nucleolar protein 10-like, N-terminal domain
Q9BYQ5	[74, 118]	Keratin, high sulfur B2 protein
Q9BZG8	[412, 377]	Putative diphthamide synthesis protein
Q9GZP4	[24, 21]	PITH domain
Q9H819	[250, 50]	Domain of unknown function (DUF1977)
Q9UHN1	[392, 25]	Anticodon binding domain
Q9Y462	[405, 368]	Zfx/Zfy transcription activation region
Q9Y462	[467, 368]	Zfx/Zfy transcription activation region
A0A1B0GTW7	[260, 153]	Leishmanolysin
O75815	[335, 234]	SH2 domain
