Accession_number	Region	Domain
Q9C0A1	[2432, 2515]	No_Gene3D_overlap
Q9NRH2	[678, 764]	No_Gene3D_overlap
Q9P283	[549, 777]	ligand-binding face of the semaphorins, domain 2
Q9P283	[794, 993]	Thrombospondin type-1 (TSP1) repeat
Q9P283	[1033, 1063]	No_Gene3D_overlap
Q9UGT4	[305, 377]	No_Gene3D_overlap
Q9UGT4	[672, 691]	No_Gene3D_overlap
Q9UPZ6	[88, 119]	No_Gene3D_overlap
Q9UPZ6	[133, 272]	Thrombospondin type-1 (TSP1) repeat
Q9UPZ6	[315, 978]	Thrombospondin type-1 (TSP1) repeat
Q9UPZ6	[1112, 1430]	Thrombospondin type-1 (TSP1) repeat
Q9UPZ6	[1485, 1565]	No_Gene3D_overlap
Q9Y2E6	[182, 209]	No_Gene3D_overlap
O14561	[23, 40]	No_Gene3D_overlap
O15062	[588, 671]	Classic Zinc Finger
O43462	[336, 394]	No_Gene3D_overlap
P14314	[19, 131]	Low-density Lipoprotein Receptor
P50876	[0, 18]	Zinc/RING finger domain, C3HC4 (zinc finger)
P50876	[98, 213]	-
Q12766	[112, 156]	No_Gene3D_overlap
Q12766	[301, 351]	No_Gene3D_overlap
Q12766	[592, 662]	No_Gene3D_overlap
Q12766	[728, 769]	No_Gene3D_overlap
Q12766	[1111, 1195]	No_Gene3D_overlap
Q6AI12	[289, 304]	No_Gene3D_overlap
Q6F5E8	[135, 162]	Ribonuclease Inhibitor
Q6F5E8	[678, 758]	Ribonuclease Inhibitor
Q6P1R4	[307, 336]	No_Gene3D_overlap
Q6P1R4	[391, 443]	No_Gene3D_overlap
Q6ZW61	[199, 248]	No_Gene3D_overlap
Q8IWA0	[716, 731]	No_Gene3D_overlap
Q8N2I2	[48, 89]	No_Gene3D_overlap
Q8N2I2	[101, 123]	No_Gene3D_overlap
Q8N2I2	[156, 490]	Classic Zinc Finger
Q8N841	[833, 890]	No_Gene3D_overlap
Q8TE59	[532, 802]	Thrombospondin type-1 (TSP1) repeat
Q8TE59	[916, 1168]	Thrombospondin type-1 (TSP1) repeat
Q96CV9	[540, 576]	No_Gene3D_overlap
Q9HCG7	[49, 76]	No_Gene3D_overlap
Q9HCG7	[378, 398]	No_Gene3D_overlap
Q9HD43	[720, 742]	No_Gene3D_overlap
Q9NRP7	[425, 441]	No_Gene3D_overlap
Q9Y2H6	[58, 74]	No_Gene3D_overlap
O60315	[254, 336]	Classic Zinc Finger
O60315	[464, 481]	No_Gene3D_overlap
O60315	[524, 595]	No_Gene3D_overlap
O60315	[1000, 1092]	Classic Zinc Finger
P20933	[47, 84]	No_Gene3D_overlap
Q08554	[757, 779]	No_Gene3D_overlap
Q14160	[406, 422]	No_Gene3D_overlap
Q5T2R2	[68, 90]	Farnesyl Diphosphate Synthase
Q5T5M9	[344, 361]	No_Gene3D_overlap
Q6P2C0	[624, 642]	No_Gene3D_overlap
Q86UR5	[1082, 1105]	No_Gene3D_overlap
Q8IY81	[276, 296]	No_Gene3D_overlap
Q9NP86	[0, 15]	EF-hand
Q9UGM1	[392, 430]	Neurotransmitter-gated ion-channel transmembrane domain
Q9Y6Y1	[6, 48]	No_Gene3D_overlap
Q9Y6Y1	[245, 263]	No_Gene3D_overlap
Q9Y6Y1	[802, 837]	No_Gene3D_overlap
A0PJY2	[109, 203]	No_Gene3D_overlap
A0PJY2	[237, 426]	Classic Zinc Finger
O00468	[153, 670]	-
O00468	[1813, 1897]	-
O60279	[191, 209]	Complement Module, domain 1
O75185	[48, 64]	No_Gene3D_overlap
O75821	[144, 189]	-
P10243	[377, 424]	No_Gene3D_overlap
P30048	[30, 69]	Glutaredoxin
P31943	[270, 286]	-
P55268	[284, 559]	Tie2 ligand-binding domain superfamily
P55268	[746, 1210]	Laminin
Q03924	[34, 482]	Classic Zinc Finger
Q5JY77	[524, 555]	No_Gene3D_overlap
Q5JY77	[566, 701]	No_Gene3D_overlap
Q5JY77	[1008, 1039]	No_Gene3D_overlap
Q5JY77	[1052, 1088]	No_Gene3D_overlap
Q5JY77	[1117, 1154]	No_Gene3D_overlap
Q5T0N5	[348, 373]	No_Gene3D_overlap
Q8IUK8	[55, 78]	No_Gene3D_overlap
Q8IY92	[266, 371]	No_Gene3D_overlap
Q8IY92	[784, 816]	Potassium Channel Kv1.1; Chain A
Q8N2E2	[158, 189]	No_Gene3D_overlap
Q8N2E2	[603, 629]	No_Gene3D_overlap
Q8N2E2	[963, 995]	No_Gene3D_overlap
Q8N2E2	[1226, 1268]	No_Gene3D_overlap
Q8N2E2	[1288, 1587]	Laminin
Q8N8E2	[122, 239]	Classic Zinc Finger
Q8N8E2	[304, 338]	No_Gene3D_overlap
Q8N8E2	[353, 493]	Classic Zinc Finger
Q96FC7	[5, 54]	Immunoglobulins
Q96FC7	[352, 375]	No_Gene3D_overlap
Q96KN3	[72, 125]	No_Gene3D_overlap
Q96M86	[137, 172]	No_Gene3D_overlap
Q96M86	[4338, 4408]	No_Gene3D_overlap
Q96M86	[4507, 4536]	No_Gene3D_overlap
Q99572	[465, 511]	No_Gene3D_overlap
Q9NTW7	[11, 57]	No_Gene3D_overlap
Q9NTW7	[136, 254]	Classic Zinc Finger
Q9NTW7	[287, 440]	Classic Zinc Finger
Q9NTW7	[468, 549]	Classic Zinc Finger
Q9Y5W3	[271, 354]	Classic Zinc Finger
A0A087WVF3	[467, 500]	No_Gene3D_overlap
B4DXR9	[106, 134]	No_Gene3D_overlap
B4DXR9	[220, 584]	Classic Zinc Finger
O94761	[945, 985]	No_Gene3D_overlap
P00742	[44, 176]	Laminin
P00742	[207, 246]	Trypsin-like serine proteases
P15172	[35, 56]	No_Gene3D_overlap
P15822	[378, 475]	Classic Zinc Finger
P15822	[954, 989]	No_Gene3D_overlap
P15822	[2069, 2156]	Classic Zinc Finger
P29376	[61, 84]	No_Gene3D_overlap
P29376	[162, 192]	No_Gene3D_overlap
P49792	[1406, 1502]	Zinc finger, RanBP2-type
P49792	[2660, 2762]	No_Gene3D_overlap
P51826	[1007, 1023]	No_Gene3D_overlap
Q02446	[618, 725]	Classic Zinc Finger
Q07343	[9, 30]	No_Gene3D_overlap
Q5VY43	[52, 747]	Tie2 ligand-binding domain superfamily
Q6P0N0	[334, 367]	No_Gene3D_overlap
Q6P0N0	[653, 693]	No_Gene3D_overlap
Q6P0N0	[1024, 1083]	No_Gene3D_overlap
Q8N0W4	[725, 746]	No_Gene3D_overlap
Q8TD19	[890, 906]	No_Gene3D_overlap
Q92538	[1093, 1117]	No_Gene3D_overlap
Q96CW9	[290, 494]	Laminin
Q96NG8	[188, 461]	Classic Zinc Finger
Q96PE3	[543, 630]	No_Gene3D_overlap
Q96PE3	[931, 961]	No_Gene3D_overlap
Q9GZX5	[195, 427]	Classic Zinc Finger
Q9H221	[365, 393]	No_Gene3D_overlap
Q9NPB8	[635, 655]	No_Gene3D_overlap
Q9UIG0	[932, 950]	No_Gene3D_overlap
Q9UN66	[733, 775]	No_Gene3D_overlap
X6R8R1	[182, 200]	C2 domain
A0A087X179	[467, 500]	No_Gene3D_overlap
A0A0U1RQI7	[411, 449]	No_Gene3D_overlap
A0A0U1RQI7	[935, 1049]	Classic Zinc Finger
O14802	[137, 166]	RNA polymerase II, clamp domain
P08603	[176, 362]	Complement Module, domain 1
P08603	[890, 1175]	Complement Module, domain 1
P17021	[38, 92]	-
P17021	[129, 149]	No_Gene3D_overlap
P17021	[176, 340]	Classic Zinc Finger
P17021	[454, 661]	Classic Zinc Finger
P51797	[5, 31]	No_Gene3D_overlap
P57075	[358, 379]	No_Gene3D_overlap
Q2NKX8	[666, 697]	No_Gene3D_overlap
Q68EA5	[66, 554]	Classic Zinc Finger
Q6PJG9	[486, 525]	Immunoglobulins
Q6PKC3	[432, 488]	No_Gene3D_overlap
Q6PKC3	[524, 582]	No_Gene3D_overlap
Q6R2W3	[594, 663]	No_Gene3D_overlap
Q7Z340	[60, 163]	-
Q7Z340	[226, 666]	Classic Zinc Finger
Q86TI0	[175, 207]	No_Gene3D_overlap
Q8N344	[16, 60]	No_Gene3D_overlap
Q8N344	[196, 216]	No_Gene3D_overlap
Q8N6M9	[0, 142]	AN1-like Zinc finger
Q96NU1	[78, 109]	No_Gene3D_overlap
Q96RG2	[60, 125]	No_Gene3D_overlap
Q96RG2	[407, 427]	No_Gene3D_overlap
Q96RG2	[447, 470]	No_Gene3D_overlap
Q96RG2	[601, 766]	No_Gene3D_overlap
Q96RG2	[784, 838]	No_Gene3D_overlap
Q9UIM3	[167, 186]	No_Gene3D_overlap
Q9ULB1	[186, 279]	Laminin
Q9Y2M5	[292, 310]	Kelch-type beta propeller
P06127	[152, 214]	No_Gene3D_overlap
P08922	[9, 108]	Immunoglobulins
P08922	[2228, 2274]	No_Gene3D_overlap
P53621	[1159, 1223]	No_Gene3D_overlap
P54289	[969, 999]	No_Gene3D_overlap
P54289	[1030, 1074]	No_Gene3D_overlap
Q14592	[160, 367]	Classic Zinc Finger
Q15569	[568, 605]	No_Gene3D_overlap
Q2M3X9	[210, 578]	Classic Zinc Finger
Q3MJ13	[635, 666]	No_Gene3D_overlap
Q3MJ13	[1024, 1046]	No_Gene3D_overlap
Q53GI3	[314, 551]	Classic Zinc Finger
Q6ZN06	[208, 616]	Classic Zinc Finger
Q6ZSZ5	[193, 228]	No_Gene3D_overlap
Q71RC2	[91, 120]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q8IX18	[630, 656]	No_Gene3D_overlap
Q8NCG7	[250, 268]	No_Gene3D_overlap
Q8NCG7	[593, 670]	No_Gene3D_overlap
Q99466	[25, 1298]	Laminin
Q9UBG0	[651, 673]	Mannose-Binding Protein A, subunit A
Q9ULG1	[1000, 1037]	No_Gene3D_overlap
O15530	[355, 381]	Transferase(Phosphotransferase) domain 1
P35410	[14, 41]	No_Gene3D_overlap
P51168	[389, 456]	Acid-sensing ion channels like domains
Q14694	[16, 91]	No_Gene3D_overlap
Q2MJR0	[292, 406]	No_Gene3D_overlap
Q5SQQ9	[65, 105]	Homeodomain-like
Q5XG99	[1, 29]	No_Gene3D_overlap
Q6NSI4	[146, 169]	No_Gene3D_overlap
Q86UG4	[485, 549]	MFS general substrate transporter like domains
Q86UG4	[640, 657]	No_Gene3D_overlap
Q86XN6	[80, 99]	No_Gene3D_overlap
Q86XN6	[207, 745]	Classic Zinc Finger
Q8WW36	[33, 149]	Zinc finger, CCHC-type
Q96IC2	[409, 424]	No_Gene3D_overlap
Q96IC2	[434, 464]	No_Gene3D_overlap
Q96QP1	[455, 503]	No_Gene3D_overlap
Q9GZZ0	[154, 183]	No_Gene3D_overlap
Q9NUA8	[802, 1159]	Classic Zinc Finger
Q9UKW4	[161, 202]	Dbl homology (DH) domain
Q9Y653	[117, 140]	No_Gene3D_overlap
O75052	[401, 467]	No_Gene3D_overlap
O75146	[703, 726]	No_Gene3D_overlap
O75592	[136, 158]	No_Gene3D_overlap
O75592	[743, 826]	No_Gene3D_overlap
O75592	[2617, 2670]	No_Gene3D_overlap
O75592	[3048, 3068]	No_Gene3D_overlap
O75592	[3089, 3107]	No_Gene3D_overlap
O75592	[3176, 3197]	No_Gene3D_overlap
O75592	[3218, 3304]	No_Gene3D_overlap
O75592	[3347, 3414]	No_Gene3D_overlap
O75592	[3673, 3690]	No_Gene3D_overlap
O75592	[4251, 4268]	No_Gene3D_overlap
O75592	[4342, 4439]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75592	[4550, 4599]	No_Gene3D_overlap
O75592	[4614, 4677]	No_Gene3D_overlap
P0C091	[200, 237]	No_Gene3D_overlap
P0C091	[2120, 2138]	-
P12757	[369, 387]	No_Gene3D_overlap
P12757	[401, 419]	No_Gene3D_overlap
P12757	[483, 517]	No_Gene3D_overlap
P17020	[208, 681]	Classic Zinc Finger
P45974	[638, 658]	DNA helicase RuvA subunit, C-terminal domain
P51843	[27, 79]	No_Gene3D_overlap
P51843	[93, 120]	No_Gene3D_overlap
P51843	[133, 155]	No_Gene3D_overlap
P51843	[182, 225]	No_Gene3D_overlap
P51843	[236, 260]	Retinoid X Receptor
P53671	[311, 328]	Phosphorylase Kinase; domain 1
P59510	[197, 214]	No_Gene3D_overlap
P59510	[684, 712]	-
P59510	[852, 922]	No_Gene3D_overlap
P59510	[938, 1265]	Thrombospondin type-1 (TSP1) repeat
P59510	[1310, 1645]	Thrombospondin type-1 (TSP1) repeat
P59510	[1778, 1795]	No_Gene3D_overlap
P59510	[1882, 1899]	No_Gene3D_overlap
Q03989	[233, 279]	No_Gene3D_overlap
Q03989	[337, 361]	No_Gene3D_overlap
Q14435	[92, 111]	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A
Q6NXG1	[531, 565]	-
Q6PFW1	[1072, 1125]	No_Gene3D_overlap
Q6PFW1	[1284, 1360]	No_Gene3D_overlap
Q6V1P9	[3187, 3234]	No_Gene3D_overlap
Q6WRI0	[239, 345]	Ribonuclease Inhibitor
Q86UT5	[80, 124]	-
Q8IYI8	[97, 556]	Classic Zinc Finger
Q8NCT1	[343, 398]	No_Gene3D_overlap
Q8NFP9	[1477, 1493]	No_Gene3D_overlap
Q8WYB5	[701, 721]	N-acetyl transferase-like
Q96LT4	[109, 138]	No_Gene3D_overlap
Q9BTC8	[369, 417]	No_Gene3D_overlap
Q9NVH0	[270, 298]	No_Gene3D_overlap
Q9NVH0	[348, 375]	No_Gene3D_overlap
Q9NZI6	[180, 219]	No_Gene3D_overlap
O14647	[1464, 1497]	No_Gene3D_overlap
O95239	[1074, 1122]	No_Gene3D_overlap
P08151	[293, 357]	Classic Zinc Finger
P58317	[55, 236]	Classic Zinc Finger
P58317	[249, 389]	Classic Zinc Finger
Q14774	[20, 59]	No_Gene3D_overlap
Q2TB10	[0, 27]	No_Gene3D_overlap
Q2TB10	[347, 378]	No_Gene3D_overlap
Q6P280	[139, 156]	Classic Zinc Finger
Q6P280	[262, 562]	Classic Zinc Finger
Q6V9R5	[137, 162]	No_Gene3D_overlap
Q6V9R5	[235, 421]	Classic Zinc Finger
Q8IWT6	[53, 79]	No_Gene3D_overlap
Q8TAT6	[112, 151]	No_Gene3D_overlap
Q96RK0	[492, 527]	No_Gene3D_overlap
Q9BQA5	[185, 380]	Classic Zinc Finger
Q9BXB5	[272, 304]	No_Gene3D_overlap
Q9HB20	[148, 187]	No_Gene3D_overlap
Q9NQ36	[40, 392]	Laminin
Q9NQ36	[455, 476]	No_Gene3D_overlap
Q9NQ36	[489, 565]	No_Gene3D_overlap
Q9NQ36	[626, 842]	Spermadhesin, CUB domain
Q9UPW5	[313, 344]	Leucine-rich Repeat Variant
Q9UPW5	[520, 603]	No_Gene3D_overlap
O43511	[37, 65]	No_Gene3D_overlap
O75477	[295, 322]	No_Gene3D_overlap
P16422	[13, 136]	Thyroglobulin type-1
P17643	[82, 122]	No_Gene3D_overlap
P41161	[461, 494]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
P52429	[51, 110]	No_Gene3D_overlap
Q13936	[1853, 1899]	No_Gene3D_overlap
Q13936	[2119, 2163]	No_Gene3D_overlap
Q4AE62	[194, 239]	No_Gene3D_overlap
Q5VV16	[301, 381]	No_Gene3D_overlap
Q684P5	[138, 153]	No_Gene3D_overlap
Q96EY9	[101, 125]	No_Gene3D_overlap
Q9H4Z2	[121, 186]	No_Gene3D_overlap
Q9H4Z2	[1020, 1128]	Classic Zinc Finger
Q9NSD4	[174, 418]	Classic Zinc Finger
Q9UKU9	[56, 76]	No_Gene3D_overlap
A6NIR3	[131, 147]	No_Gene3D_overlap
O75943	[314, 345]	No_Gene3D_overlap
O75943	[506, 521]	No_Gene3D_overlap
O95206	[935, 976]	No_Gene3D_overlap
P35573	[1224, 1275]	No_Gene3D_overlap
P38435	[325, 343]	No_Gene3D_overlap
Q008S8	[198, 213]	No_Gene3D_overlap
Q12947	[184, 206]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q3MJ62	[164, 219]	No_Gene3D_overlap
Q3MJ62	[233, 388]	Classic Zinc Finger
Q3SXZ7	[405, 437]	No_Gene3D_overlap
Q53RD9	[80, 339]	Laminin
Q6N022	[58, 82]	No_Gene3D_overlap
Q6N022	[563, 881]	Laminin
Q6N022	[1009, 1049]	No_Gene3D_overlap
Q6N022	[1195, 1224]	No_Gene3D_overlap
Q8WZ64	[408, 435]	No_Gene3D_overlap
Q8WZ64	[467, 485]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q96KP6	[252, 271]	No_Gene3D_overlap
Q9BVQ7	[17, 119]	No_Gene3D_overlap
Q9H6U6	[142, 158]	No_Gene3D_overlap
Q9H6U6	[527, 575]	No_Gene3D_overlap
Q9Y676	[83, 109]	Ribosomal protein S18
Q9Y6D6	[71, 87]	No_Gene3D_overlap
A2RRP1	[1137, 1173]	No_Gene3D_overlap
O14771	[317, 454]	Classic Zinc Finger
O15090	[95, 191]	Classic Zinc Finger
O15090	[417, 443]	No_Gene3D_overlap
O15090	[455, 515]	No_Gene3D_overlap
O15090	[624, 654]	No_Gene3D_overlap
O15090	[743, 806]	Classic Zinc Finger
O15090	[1018, 1083]	No_Gene3D_overlap
O75096	[11, 440]	Laminin
O75096	[1771, 1789]	No_Gene3D_overlap
O95407	[35, 216]	Tumor Necrosis Factor Receptor, subunit A, domain 2
O95477	[870, 888]	No_Gene3D_overlap
O95477	[1394, 1494]	No_Gene3D_overlap
P31785	[318, 345]	No_Gene3D_overlap
P49815	[639, 654]	No_Gene3D_overlap
Q14BN4	[130, 145]	No_Gene3D_overlap
Q4AC99	[114, 129]	No_Gene3D_overlap
Q5JPB2	[129, 196]	Classic Zinc Finger
Q6AW86	[244, 506]	Classic Zinc Finger
Q7Z398	[169, 239]	Classic Zinc Finger
Q7Z398	[255, 421]	Classic Zinc Finger
Q7Z444	[209, 231]	P-loop containing nucleotide triphosphate hydrolases
Q86UQ4	[4173, 4191]	No_Gene3D_overlap
Q86UQ4	[4291, 4336]	No_Gene3D_overlap
Q86YA3	[96, 119]	No_Gene3D_overlap
Q86YA3	[299, 318]	No_Gene3D_overlap
Q86YA3	[606, 632]	No_Gene3D_overlap
Q86YA3	[815, 842]	No_Gene3D_overlap
Q8IVF5	[124, 183]	No_Gene3D_overlap
Q8IVF5	[1461, 1479]	No_Gene3D_overlap
Q8IY17	[482, 504]	Jelly Rolls
Q8NEV8	[1235, 1282]	No_Gene3D_overlap
Q92831	[91, 122]	No_Gene3D_overlap
Q96JA3	[129, 157]	No_Gene3D_overlap
Q96JA3	[170, 188]	No_Gene3D_overlap
Q96K58	[102, 410]	Classic Zinc Finger
Q9Y264	[24, 54]	No_Gene3D_overlap
Q9Y5Q8	[422, 449]	No_Gene3D_overlap
A6NJ78	[0, 30]	No_Gene3D_overlap
A6NJW4	[2, 20]	No_Gene3D_overlap
O43502	[343, 364]	P-loop containing nucleotide triphosphate hydrolases
O75879	[309, 343]	No_Gene3D_overlap
O95696	[138, 174]	No_Gene3D_overlap
O95696	[375, 416]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95696	[880, 897]	No_Gene3D_overlap
P05019	[21, 43]	Insulin-like
P0DMP2	[333, 368]	Arfaptin homology (AH) domain/BAR domain
P49639	[24, 64]	No_Gene3D_overlap
Q16670	[232, 476]	Classic Zinc Finger
Q16821	[232, 247]	Carbohydrate binding type-21 domain
Q16821	[773, 797]	No_Gene3D_overlap
Q56UN5	[131, 159]	No_Gene3D_overlap
Q56UN5	[272, 322]	No_Gene3D_overlap
Q56UN5	[619, 702]	No_Gene3D_overlap
Q658N2	[176, 328]	P-loop containing nucleotide triphosphate hydrolases
Q8IUY3	[181, 209]	No_Gene3D_overlap
Q8NG06	[238, 283]	No_Gene3D_overlap
Q8TDY2	[212, 231]	No_Gene3D_overlap
Q8TDY2	[554, 572]	No_Gene3D_overlap
Q8TDY2	[760, 854]	No_Gene3D_overlap
Q9H707	[46, 404]	Classic Zinc Finger
Q9UQF0	[24, 39]	No_Gene3D_overlap
O14672	[389, 646]	Collagenase (Catalytic Domain)
O43316	[129, 147]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
O43316	[268, 330]	No_Gene3D_overlap
P13674	[279, 325]	No_Gene3D_overlap
P35443	[283, 490]	Laminin
Q13887	[121, 164]	No_Gene3D_overlap
Q13887	[363, 456]	Classic Zinc Finger
Q14593	[137, 298]	Classic Zinc Finger
Q14593	[337, 543]	Classic Zinc Finger
Q3ZCN5	[342, 482]	Laminin
Q3ZCN5	[756, 963]	Laminin
Q3ZCN5	[982, 999]	No_Gene3D_overlap
Q3ZCN5	[1072, 1136]	No_Gene3D_overlap
Q3ZCN5	[1150, 1180]	No_Gene3D_overlap
Q3ZCN5	[1374, 1453]	No_Gene3D_overlap
Q3ZCN5	[1513, 1532]	No_Gene3D_overlap
Q3ZCN5	[1834, 2131]	Laminin
Q3ZCN5	[2271, 2352]	No_Gene3D_overlap
Q53GL7	[118, 146]	No_Gene3D_overlap
Q5VVQ6	[317, 344]	No_Gene3D_overlap
Q63HN8	[1806, 1830]	No_Gene3D_overlap
Q63HN8	[4504, 4547]	No_Gene3D_overlap
Q6AZW8	[36, 326]	Classic Zinc Finger
Q6NX45	[135, 482]	Classic Zinc Finger
Q6RI45	[596, 618]	No_Gene3D_overlap
Q6RI45	[732, 757]	No_Gene3D_overlap
Q86YS7	[962, 987]	No_Gene3D_overlap
Q8N5R6	[167, 197]	No_Gene3D_overlap
Q8TCG2	[449, 480]	No_Gene3D_overlap
Q96N21	[331, 351]	No_Gene3D_overlap
Q96PX9	[853, 913]	No_Gene3D_overlap
Q9H5J0	[459, 529]	Classic Zinc Finger
Q9UKN5	[557, 752]	Classic Zinc Finger
Q9UPP2	[1089, 1128]	No_Gene3D_overlap
Q9Y3M9	[167, 605]	Classic Zinc Finger
Q9Y3M9	[621, 744]	Classic Zinc Finger
Q9Y6Q3	[284, 627]	Classic Zinc Finger
O14628	[70, 97]	No_Gene3D_overlap
O14628	[230, 558]	Classic Zinc Finger
O60384	[39, 103]	Classic Zinc Finger
O60809	[124, 147]	No_Gene3D_overlap
O60809	[452, 473]	No_Gene3D_overlap
O75077	[440, 651]	Disintegrin domain
O76075	[198, 246]	No_Gene3D_overlap
O76076	[7, 172]	No_Gene3D_overlap
P16144	[419, 654]	Laminin
P41002	[0, 27]	No_Gene3D_overlap
P41002	[533, 555]	No_Gene3D_overlap
P78356	[317, 332]	2-Layer Sandwich
Q13635	[287, 317]	No_Gene3D_overlap
Q13635	[610, 631]	No_Gene3D_overlap
Q6NTF9	[3, 19]	Rhomboid-like
Q76NI1	[874, 899]	No_Gene3D_overlap
Q76NI1	[1082, 1120]	No_Gene3D_overlap
Q76NI1	[1387, 1405]	No_Gene3D_overlap
Q7Z494	[235, 258]	No_Gene3D_overlap
Q8TBB0	[53, 143]	THAP domain
Q8TBB0	[188, 221]	No_Gene3D_overlap
Q93038	[21, 213]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q93038	[260, 311]	No_Gene3D_overlap
Q969S3	[245, 268]	No_Gene3D_overlap
Q96B86	[32, 118]	No_Gene3D_overlap
Q96B86	[139, 173]	Mog1/PsbP, alpha/beta/alpha sandwich
Q9BQG1	[0, 37]	No_Gene3D_overlap
A0A1B0GTU1	[48, 100]	Zinc finger, CCCH-type
A6NHJ4	[61, 116]	-
A6NHJ4	[216, 433]	Classic Zinc Finger
A6NHJ4	[452, 624]	Classic Zinc Finger
A6NNM8	[80, 116]	No_Gene3D_overlap
A6NNM8	[675, 744]	No_Gene3D_overlap
O95201	[306, 527]	Classic Zinc Finger
P31152	[429, 449]	No_Gene3D_overlap
P36406	[269, 287]	No_Gene3D_overlap
Q12772	[926, 960]	No_Gene3D_overlap
Q15696	[160, 226]	-
Q3KP31	[88, 420]	Classic Zinc Finger
Q3KP31	[431, 575]	Classic Zinc Finger
Q502W6	[431, 452]	No_Gene3D_overlap
Q502W6	[1140, 1160]	No_Gene3D_overlap
Q6NX49	[133, 153]	No_Gene3D_overlap
Q6NX49	[201, 250]	No_Gene3D_overlap
Q6NX49	[260, 709]	Classic Zinc Finger
Q6PJ21	[61, 104]	No_Gene3D_overlap
Q6PJ21	[248, 295]	-
Q6WN34	[26, 180]	Complement Module, domain 1
Q6WN34	[240, 349]	Complement Module, domain 1
Q86TG7	[86, 101]	No_Gene3D_overlap
Q86TG7	[279, 309]	No_Gene3D_overlap
Q8IYF3	[0, 15]	No_Gene3D_overlap
Q8N1A0	[246, 280]	No_Gene3D_overlap
Q8N2Y8	[275, 291]	No_Gene3D_overlap
Q8N2Y8	[352, 406]	No_Gene3D_overlap
Q8N3X6	[24, 105]	No_Gene3D_overlap
Q8N961	[48, 92]	No_Gene3D_overlap
Q9NR48	[195, 226]	No_Gene3D_overlap
Q9NR48	[1783, 1807]	No_Gene3D_overlap
Q9P273	[61, 92]	No_Gene3D_overlap
Q9P273	[511, 833]	Laminin
Q9P273	[1144, 1167]	No_Gene3D_overlap
Q9Y5G2	[726, 800]	No_Gene3D_overlap
B2RUY7	[41, 221]	-
O60304	[324, 452]	Classic Zinc Finger
P0C869	[163, 193]	No_Gene3D_overlap
P0CG39	[23, 87]	No_Gene3D_overlap
Q14147	[815, 873]	No_Gene3D_overlap
Q14147	[1026, 1142]	No_Gene3D_overlap
Q6EMB2	[627, 656]	No_Gene3D_overlap
Q7L945	[139, 451]	Classic Zinc Finger
Q86SE9	[225, 241]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q8NAP3	[131, 147]	Potassium Channel Kv1.1; Chain A
Q8NAP3	[835, 852]	No_Gene3D_overlap
Q8NF99	[247, 533]	Classic Zinc Finger
Q8WVD3	[152, 235]	No_Gene3D_overlap
Q9NZ09	[219, 235]	No_Gene3D_overlap
Q9P2E7	[741, 764]	No_Gene3D_overlap
Q9P2E7	[808, 847]	No_Gene3D_overlap
Q9UJQ4	[65, 96]	No_Gene3D_overlap
Q9UJQ4	[317, 340]	No_Gene3D_overlap
Q9Y577	[264, 287]	No_Gene3D_overlap
A6NJL1	[350, 493]	Classic Zinc Finger
O60284	[374, 431]	-
P17097	[146, 163]	No_Gene3D_overlap
P17097	[173, 594]	Classic Zinc Finger
Q8NHY3	[552, 573]	No_Gene3D_overlap
Q8NHY3	[596, 640]	No_Gene3D_overlap
Q8TF30	[158, 181]	No_Gene3D_overlap
Q8TF30	[424, 481]	No_Gene3D_overlap
Q9HD90	[149, 211]	No_Gene3D_overlap
Q9NQV8	[141, 183]	No_Gene3D_overlap
Q9NV58	[525, 543]	No_Gene3D_overlap
A6NC05	[93, 137]	Glutaredoxin
A7KAX9	[74, 110]	No_Gene3D_overlap
O43246	[0, 20]	No_Gene3D_overlap
O95622	[864, 895]	No_Gene3D_overlap
P41221	[154, 170]	No_Gene3D_overlap
Q5NE16	[173, 203]	No_Gene3D_overlap
Q86VD1	[508, 554]	-
Q8NDM7	[883, 910]	No_Gene3D_overlap
Q8WVD5	[136, 229]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96JM7	[85, 153]	No_Gene3D_overlap
Q96M20	[525, 550]	No_Gene3D_overlap
Q9BZB8	[0, 48]	No_Gene3D_overlap
Q9BZB8	[265, 303]	No_Gene3D_overlap
Q9HCB6	[389, 420]	No_Gene3D_overlap
Q9HCB6	[440, 732]	Thrombospondin type-1 (TSP1) repeat
Q9NZB8	[415, 434]	No_Gene3D_overlap
Q9UHX1	[99, 115]	-
Q9UN67	[727, 762]	No_Gene3D_overlap
A0A087X1G2	[467, 500]	No_Gene3D_overlap
B6SEH8	[96, 199]	No_Gene3D_overlap
O00339	[249, 646]	Laminin
O00339	[864, 885]	No_Gene3D_overlap
