Accession_number	Region	Domain
Q00604	[55, 110]	Cystine-knot cytokines
Q6UXB4	[82, 104]	Mannose-Binding Protein A, subunit A
Q6UXB4	[276, 292]	Mannose-Binding Protein A, subunit A
Q86UY6	[195, 236]	-
Q86XX4	[1083, 1105]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
Q8N3Z6	[232, 273]	Zinc finger, CCHC-type
Q8N3Z6	[292, 328]	Zinc finger, CCHC-type
Q8N3Z6	[338, 375]	Zinc finger, CCHC-type
Q8N9F8	[169, 192]	Classic Zinc Finger
Q8NB78	[140, 189]	-
Q969E1	[51, 76]	-
Q9BY78	[369, 426]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BZM2	[48, 167]	Phospholipase A2 domain
Q9C0A1	[560, 583]	Classic Zinc Finger
Q9C0A1	[970, 1023]	Classic Zinc Finger
Q9NR56	[12, 75]	-
Q9NR56	[179, 213]	-
Q9NXR5	[117, 137]	Ankyrin repeat-containing domain
Q9UGT4	[20, 53]	-
Q9UGT4	[757, 779]	Complement Module, domain 1
Q9UPZ6	[1448, 1472]	Thrombospondin type-1 (TSP1) repeat
Q9Y2E6	[398, 421]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y2E6	[453, 476]	Zinc/RING finger domain, C3HC4 (zinc finger)
P11473	[13, 93]	Erythroid Transcription Factor GATA-1, subunit A
P13612	[86, 127]	Integrin alpha, N-terminal
P14314	[462, 513]	Mannose-6-phosphate receptor binding domain
P50876	[60, 86]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZW61	[287, 304]	TCP-1-like chaperonin intermediate domain
Q8N2I2	[179, 230]	Classic Zinc Finger
Q8TE59	[564, 712]	-
Q9H5Y7	[25, 46]	Ribonuclease Inhibitor
Q9Y2H6	[739, 783]	Immunoglobulins
Q9Y2H6	[850, 883]	Immunoglobulins
A6NIE9	[247, 264]	Trypsin-like serine proteases
O60315	[202, 255]	Classic Zinc Finger
O75718	[81, 97]	Tetratricopeptide repeat domain
P07477	[185, 221]	Trypsin-like serine proteases
P60323	[47, 118]	Nanos, RNA-binding domain
Q08554	[658, 680]	Cadherins
Q08554	[824, 874]	TCF3-CBD (Catenin binding domain)
Q13797	[76, 125]	Integrin alpha, N-terminal
Q7Z5L7	[57, 83]	Ribonuclease Inhibitor
Q86UR5	[45, 76]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86UR5	[105, 174]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8N6D2	[7, 40]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8N6D2	[71, 107]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TCF1	[0, 107]	AN1-like Zinc finger
Q9HD89	[51, 107]	Resistin head domain
Q9UGP4	[616, 675]	Cysteine Rich Protein
O00468	[1328, 1370]	Laminin
O00468	[1532, 1633]	Laminin
O00468	[1817, 1859]	Laminin
O15209	[477, 527]	Classic Zinc Finger
O60279	[121, 149]	Mannose-Binding Protein A, subunit A
P55268	[31, 78]	Galactose-binding domain-like
P60002	[15, 62]	-
P62273	[10, 31]	30s Ribosomal Protein S14; Chain N
Q03924	[100, 136]	Classic Zinc Finger
Q86UP6	[503, 521]	Zona pellucida, ZP-C domain
Q8N2E2	[894, 933]	Galactose-binding domain-like
Q8N2E2	[1156, 1198]	Laminin
Q99572	[113, 161]	atp-gated p2x4 ion channel
Q9NTW7	[571, 606]	Classic Zinc Finger
Q9P0G3	[125, 150]	Trypsin-like serine proteases
Q9P0G3	[161, 222]	Trypsin-like serine proteases
Q9Y5W3	[263, 288]	Classic Zinc Finger
Q9Y5W3	[323, 346]	Classic Zinc Finger
A6NIN4	[7, 89]	Zinc/RING finger domain, C3HC4 (zinc finger)
B4DXR9	[217, 237]	Classic Zinc Finger
B4DXR9	[269, 320]	Classic Zinc Finger
O94761	[544, 561]	P-loop containing nucleotide triphosphate hydrolases
P00742	[230, 255]	Trypsin-like serine proteases
P02675	[95, 115]	-
P02675	[216, 240]	-
P11717	[217, 243]	Mannose-6-phosphate receptor binding domain
P11717	[279, 304]	Mannose-6-phosphate receptor binding domain
P11717	[322, 337]	Mannose-6-phosphate receptor binding domain
P11717	[508, 547]	Mannose-6-phosphate receptor binding domain
P11717	[561, 599]	Mannose-6-phosphate receptor binding domain
P11717	[662, 688]	Mannose-6-phosphate receptor binding domain
P11717	[760, 776]	Mannose-6-phosphate receptor binding domain
P11717	[816, 839]	Mannose-6-phosphate receptor binding domain
P11717	[868, 892]	Mannose-6-phosphate receptor binding domain
P11717	[918, 943]	Mannose-6-phosphate receptor binding domain
P11717	[975, 996]	Mannose-6-phosphate receptor binding domain
P11717	[1219, 1236]	Mannose-6-phosphate receptor binding domain
P11717	[1268, 1291]	Mannose-6-phosphate receptor binding domain
P11717	[1401, 1436]	Mannose-6-phosphate receptor binding domain
P11717	[1460, 1525]	Mannose-6-phosphate receptor binding domain
P11717	[1548, 1571]	Mannose-6-phosphate receptor binding domain
P11717	[1645, 1661]	Mannose-6-phosphate receptor binding domain
P11717	[1684, 1722]	Mannose-6-phosphate receptor binding domain
P11717	[1787, 1805]	Mannose-6-phosphate receptor binding domain
P11717	[1835, 1861]	Mannose-6-phosphate receptor binding domain
P11717	[1883, 1903]	Mannose-6-phosphate receptor binding domain
P11717	[2036, 2053]	Mannose-6-phosphate receptor binding domain
P11717	[2181, 2203]	Mannose-6-phosphate receptor binding domain
P15822	[2079, 2127]	Classic Zinc Finger
P49792	[1354, 1384]	Zinc finger, RanBP2-type
P49792	[1410, 1447]	Zinc finger, RanBP2-type
P49792	[1474, 1511]	Zinc finger, RanBP2-type
P49792	[1538, 1575]	Zinc finger, RanBP2-type
P49792	[1601, 1638]	Zinc finger, RanBP2-type
P49792	[1660, 1709]	Zinc finger, RanBP2-type
P49792	[1719, 1758]	Zinc finger, RanBP2-type
P49792	[1776, 1813]	Zinc finger, RanBP2-type
Q02446	[614, 663]	Classic Zinc Finger
Q02446	[698, 721]	Classic Zinc Finger
Q6UWN8	[27, 60]	-
Q8NEP7	[117, 146]	Kelch-type beta propeller
Q8NEP7	[170, 221]	Kelch-type beta propeller
Q8TAD2	[139, 178]	Cystine-knot cytokines
Q96CW9	[53, 90]	Galactose-binding domain-like
Q96NG8	[190, 241]	Classic Zinc Finger
Q99707	[321, 350]	Homocysteine-binding-like domain
Q9GZX5	[197, 215]	Classic Zinc Finger
Q9GZX5	[225, 278]	Classic Zinc Finger
Q9UIG0	[1176, 1240]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UQ49	[222, 304]	-
A0A0U1RQI7	[279, 327]	Serralysin-like metalloprotease, C-terminal
A0A0U1RQI7	[531, 607]	Serralysin-like metalloprotease, C-terminal
O14802	[58, 76]	RNA polymerase II, clamp domain
O75116	[1277, 1313]	-
O75677	[57, 84]	Zinc/RING finger domain, C3HC4 (zinc finger)
P08582	[171, 202]	Periplasmic binding protein-like II
P08582	[517, 551]	Periplasmic binding protein-like II
P08603	[73, 94]	Complement Module, domain 1
P08603	[118, 155]	Complement Module, domain 1
P08603	[176, 219]	Complement Module, domain 1
P08603	[234, 334]	Complement Module, domain 1
P08603	[415, 456]	Complement Module, domain 1
P08603	[477, 513]	Complement Module, domain 1
P08603	[533, 553]	Complement Module, domain 1
P08603	[613, 642]	Complement Module, domain 1
P08603	[787, 887]	Complement Module, domain 1
P08603	[965, 1057]	Complement Module, domain 1
P08603	[1132, 1171]	Complement Module, domain 1
P17021	[376, 428]	Classic Zinc Finger
P41180	[556, 593]	GPCR, family 3, nine cysteines domain
P49023	[347, 412]	Cysteine Rich Protein
P49023	[524, 548]	Cysteine Rich Protein
Q13049	[27, 44]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q13049	[95, 143]	Classic Zinc Finger
Q8WXA3	[545, 605]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q92753	[0, 90]	Erythroid Transcription Factor GATA-1, subunit A
Q9ULB1	[217, 264]	Laminin
Q9ULB1	[661, 714]	Laminin
Q9ULB1	[1066, 1128]	Laminin
P02771	[104, 129]	-
P02771	[285, 322]	-
P02771	[381, 402]	-
P02771	[489, 505]	-
P06127	[61, 85]	SRCR-like domain
P06127	[107, 139]	SRCR-like domain
P06127	[320, 353]	SRCR-like domain
P08581	[84, 108]	YVTN repeat-like/Quinoprotein amine dehydrogenase
P08581	[520, 553]	Immunoglobulins
Q14592	[299, 315]	Classic Zinc Finger
Q14592	[327, 368]	Classic Zinc Finger
Q14592	[383, 400]	Classic Zinc Finger
Q14592	[411, 455]	Classic Zinc Finger
Q2M3X9	[243, 294]	Classic Zinc Finger
Q53GI3	[349, 400]	Classic Zinc Finger
Q6ZN17	[118, 173]	Zinc finger, CCHC-type
Q8NCG7	[304, 321]	alpha/beta hydrolase
Q99466	[1585, 1634]	Ankyrin repeat-containing domain
Q9BYJ4	[31, 65]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BYJ4	[115, 138]	Classic Zinc Finger
O43396	[129, 146]	PITH domain
O94955	[138, 160]	P-loop containing nucleotide triphosphate hydrolases
P08519	[66, 114]	Plasminogen Kringle 4
P08519	[180, 228]	Plasminogen Kringle 4
P08519	[294, 342]	Plasminogen Kringle 4
P08519	[408, 456]	Plasminogen Kringle 4
P08519	[522, 570]	Plasminogen Kringle 4
P08519	[636, 684]	Plasminogen Kringle 4
P08519	[750, 798]	Plasminogen Kringle 4
P08519	[864, 912]	Plasminogen Kringle 4
P08519	[978, 1014]	Plasminogen Kringle 4
P08519	[1091, 1116]	Plasminogen Kringle 4
P08519	[1206, 1254]	Plasminogen Kringle 4
P08519	[1312, 1360]	Plasminogen Kringle 4
P08519	[1426, 1474]	Plasminogen Kringle 4
P08519	[1540, 1588]	Plasminogen Kringle 4
P08519	[1605, 1702]	Plasminogen Kringle 4
P08519	[1973, 1995]	Trypsin-like serine proteases
P12544	[195, 218]	Trypsin-like serine proteases
P21757	[424, 450]	SRCR-like domain
P83105	[30, 136]	-
Q02747	[60, 114]	Guanylin
Q6PCT2	[28, 157]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6PCT2	[639, 693]	Ribonuclease Inhibitor
Q6PJ69	[15, 59]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6PJ69	[91, 131]	Classic Zinc Finger
Q6PJ69	[396, 423]	-
Q99496	[48, 99]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NS56	[92, 111]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NS56	[126, 150]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NSE4	[985, 1011]	-
Q9NUA8	[746, 780]	Classic Zinc Finger
Q9NUA8	[798, 850]	Classic Zinc Finger
Q9NUA8	[912, 964]	Classic Zinc Finger
Q9NUA8	[1037, 1107]	Classic Zinc Finger
Q9NUA8	[1126, 1149]	Classic Zinc Finger
Q9UKW4	[182, 204]	Dbl homology (DH) domain
Q9UKW4	[549, 571]	-
Q9Y2I8	[448, 464]	YVTN repeat-like/Quinoprotein amine dehydrogenase
A6NI03	[31, 64]	Zinc/RING finger domain, C3HC4 (zinc finger)
A6NI03	[79, 135]	Classic Zinc Finger
O75592	[697, 724]	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
P12757	[298, 317]	SAND domain-like
P17020	[144, 180]	Classic Zinc Finger
P17020	[200, 251]	Classic Zinc Finger
P28907	[281, 299]	NAD(P)-binding Rossmann-like Domain
P59510	[475, 631]	-
P59510	[1683, 1719]	Thrombospondin type-1 (TSP1) repeat
Q14435	[607, 627]	-
Q15181	[103, 126]	Inorganic pyrophosphatase
Q6WRI0	[243, 265]	Ribonuclease Inhibitor
Q8IYI8	[133, 186]	Classic Zinc Finger
Q8IYI8	[449, 497]	Classic Zinc Finger
Q8WYB5	[205, 326]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q93083	[0, 60]	Metallothionein Isoform II
Q96PU4	[320, 366]	-
Q96PU4	[379, 401]	-
Q96PU4	[421, 448]	SRA-YDG
Q9BU70	[5, 55]	YaeB-like
Q9H3T2	[516, 554]	ligand-binding face of the semaphorins, domain 2
O43657	[172, 192]	Tetraspanin
P08151	[226, 284]	Classic Zinc Finger
P13987	[25, 43]	CD59
P54760	[212, 329]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P54760	[350, 382]	Immunoglobulins
P58317	[163, 214]	Classic Zinc Finger
Q2TB10	[221, 244]	Classic Zinc Finger
Q2TB10	[278, 302]	Classic Zinc Finger
Q6P280	[301, 352]	Classic Zinc Finger
Q8TAT6	[576, 607]	Zn-finger domain of Sec23/24
Q9UFC0	[305, 320]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9UJT1	[27, 53]	Tubulin/FtsZ, GTPase domain
O94972	[41, 64]	Zinc/RING finger domain, C3HC4 (zinc finger)
O94972	[74, 107]	Zinc/RING finger domain, C3HC4 (zinc finger)
P16422	[88, 133]	Thyroglobulin type-1
P52429	[133, 175]	-
Q13467	[94, 127]	Frizzled cysteine-rich domain
Q13467	[207, 223]	Rhodopsin 7-helix transmembrane proteins
Q13467	[531, 548]	Rhodopsin 7-helix transmembrane proteins
Q13936	[314, 335]	-
Q86Y78	[42, 154]	CD59
Q8NBV8	[151, 176]	C2 domain
Q8TCT0	[336, 360]	-
Q8TCT0	[393, 409]	-
Q8TCT0	[473, 507]	-
Q96HN2	[460, 485]	NAD(P)-binding Rossmann-like Domain
Q96IF1	[327, 347]	Cysteine Rich Protein
Q96IF1	[455, 479]	Cysteine Rich Protein
Q96IF1	[489, 537]	Cysteine Rich Protein
Q96PX8	[330, 358]	Ribonuclease Inhibitor
Q9H4Z2	[486, 503]	Classic Zinc Finger
Q9H4Z2	[514, 537]	Classic Zinc Finger
Q9H4Z2	[553, 599]	Classic Zinc Finger
Q9H4Z2	[673, 708]	Classic Zinc Finger
Q9H4Z2	[1010, 1061]	Classic Zinc Finger
Q9NSD4	[172, 223]	Classic Zinc Finger
A6NIR3	[608, 630]	Ankyrin repeat-containing domain
P04118	[26, 64]	Lipase, subunit A
P04118	[94, 111]	Lipase, subunit A
P37023	[23, 91]	CD59
P78509	[216, 240]	Galactose-binding domain-like
P78509	[675, 702]	Galactose-binding domain-like
P78509	[1026, 1068]	Galactose-binding domain-like
P78509	[1341, 1356]	Galactose-binding domain-like
P78509	[2122, 2168]	Galactose-binding domain-like
P78509	[2482, 2516]	Galactose-binding domain-like
P78509	[2855, 2879]	Galactose-binding domain-like
Q14126	[581, 606]	Cadherins
Q53RD9	[70, 90]	Complement Module, domain 1
Q6N022	[1504, 1530]	TolB, C-terminal domain
Q8WU20	[0, 16]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q96KP6	[163, 198]	Nemo cc2-lz domain - 1d5 darpin complex
Q9NP64	[125, 149]	Zinc finger, CCHC-type
Q9NRJ3	[21, 82]	-
Q9UBR2	[117, 178]	Cysteine proteinases
A6NIX2	[242, 266]	Cysteine Rich Protein
A6NIX2	[348, 428]	Cysteine Rich Protein
O14771	[308, 359]	Classic Zinc Finger
O15090	[149, 172]	Classic Zinc Finger
O15090	[265, 288]	Classic Zinc Finger
O15090	[363, 384]	Classic Zinc Finger
O60220	[32, 62]	Mitochondrial import inner membrane translocase subunit tim13 like domains
O75096	[691, 732]	TolB, C-terminal domain
O75096	[1002, 1039]	TolB, C-terminal domain
O75096	[1306, 1345]	TolB, C-terminal domain
O75096	[1606, 1657]	TolB, C-terminal domain
P00746	[168, 235]	Trypsin-like serine proteases
P27037	[31, 55]	CD59
P27037	[83, 105]	CD59
Q2M2H8	[37, 64]	Spasmolytic Protein, domain 1
Q2M2H8	[917, 942]	Spasmolytic Protein, domain 1
Q6AW86	[248, 299]	Classic Zinc Finger
Q6AW86	[416, 467]	Classic Zinc Finger
Q8N135	[24, 42]	Ribonuclease Inhibitor
Q8NHV1	[155, 173]	P-loop containing nucleotide triphosphate hydrolases
Q96IQ9	[105, 161]	Classic Zinc Finger
Q96K58	[355, 406]	Classic Zinc Finger
Q96K58	[507, 558]	Classic Zinc Finger
O95696	[188, 229]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95696	[256, 285]	Zinc/RING finger domain, C3HC4 (zinc finger)
P04637	[165, 191]	-
P04637	[218, 251]	-
P04637	[264, 284]	-
P05019	[84, 118]	Insulin-like
P05164	[273, 328]	Haem peroxidase domain superfamily, animal type
P27540	[245, 300]	PAS domain
P27540	[338, 361]	PAS domain
P40238	[182, 215]	Immunoglobulins
P40238	[324, 350]	Immunoglobulins
Q05086	[33, 61]	Ubiquitin-protein ligase E3A, N-terminal zinc-binding domain (AZUL)
Q16820	[597, 639]	Laminin
Q5T6X5	[511, 568]	GPCR, family 3, nine cysteines domain
Q8NG06	[5, 69]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8NG06	[85, 127]	Classic Zinc Finger
Q96MU8	[71, 96]	Plasminogen Kringle 4
Q9H707	[82, 105]	Classic Zinc Finger
Q9H707	[190, 254]	Classic Zinc Finger
O00311	[340, 372]	Transferase(Phosphotransferase) domain 1
Q13887	[364, 389]	Classic Zinc Finger
Q13887	[424, 447]	Classic Zinc Finger
Q14593	[197, 239]	Classic Zinc Finger
Q14593	[253, 276]	Classic Zinc Finger
Q14593	[309, 360]	Classic Zinc Finger
Q14CW9	[75, 114]	Classic Zinc Finger
Q14CW9	[209, 229]	-
Q3ZCN5	[760, 786]	Laminin
Q3ZCN5	[805, 906]	Laminin
Q3ZCN5	[1797, 1827]	Laminin
Q5GFL6	[217, 258]	von Willebrand factor, type A domain
Q5GFL6	[287, 322]	Laminin
Q5GFL6	[706, 754]	Laminin
Q6NX45	[142, 193]	Classic Zinc Finger
Q6UXB3	[20, 106]	CD59
Q9H5J0	[463, 514]	Classic Zinc Finger
Q9UGM3	[129, 145]	SRCR-like domain
Q9UGM3	[160, 210]	SRCR-like domain
Q9UGM3	[256, 342]	SRCR-like domain
Q9UGM3	[361, 415]	SRCR-like domain
Q9UGM3	[440, 471]	SRCR-like domain
Q9UGM3	[502, 531]	SRCR-like domain
Q9UGM3	[552, 654]	SRCR-like domain
Q9UGM3	[731, 841]	SRCR-like domain
Q9UGM3	[860, 914]	SRCR-like domain
Q9UGM3	[939, 970]	SRCR-like domain
Q9UGM3	[1000, 1101]	SRCR-like domain
Q9UGM3	[1120, 1174]	SRCR-like domain
Q9UGM3	[1249, 1303]	SRCR-like domain
Q9UGM3	[1378, 1432]	SRCR-like domain
Q9UGM3	[1529, 1617]	SRCR-like domain
Q9UGM3	[1648, 1692]	SRCR-like domain
Q9UGM3	[1717, 1748]	SRCR-like domain
Q9UGM3	[1946, 1989]	SRCR-like domain
Q9UKN5	[581, 597]	Classic Zinc Finger
Q9UKN5	[609, 660]	Classic Zinc Finger
Q9Y3M9	[199, 250]	Classic Zinc Finger
Q9Y3M9	[619, 664]	Classic Zinc Finger
Q9Y3M9	[676, 727]	Classic Zinc Finger
Q9Y4D2	[319, 342]	alpha/beta hydrolase
O43908	[104, 122]	Mannose-Binding Protein A, subunit A
O75077	[439, 472]	Collagenase (Catalytic Domain)
O75077	[490, 653]	Disintegrin domain
O96008	[63, 95]	Porin
P16144	[23, 72]	ligand-binding face of the semaphorins, domain 2
Q13394	[271, 295]	-
Q6ZST2	[46, 115]	Zinc finger, CCHC-type
Q70CQ1	[510, 528]	Cysteine proteinases
Q8TE23	[491, 506]	GPCR, family 3, nine cysteines domain
Q93038	[20, 190]	Tumor Necrosis Factor Receptor, subunit A, domain 2
Q9HCX4	[193, 211]	Ankyrin repeat-containing domain
Q9Y576	[18, 45]	Ankyrin repeat-containing domain
Q9Y5J9	[33, 62]	Mitochondrial import inner membrane translocase subunit tim13 like domains
A0A1B0GTU1	[19, 89]	Zinc finger, CCCH-type
A6NHJ4	[221, 242]	Classic Zinc Finger
A6NHJ4	[445, 496]	Classic Zinc Finger
O95201	[299, 350]	Classic Zinc Finger
P30203	[43, 97]	SRCR-like domain
P30203	[118, 204]	SRCR-like domain
P30203	[218, 283]	SRCR-like domain
P30203	[296, 317]	SRCR-like domain
P36406	[117, 219]	Classic Zinc Finger
Q5VTM2	[659, 677]	Ankyrin repeat-containing domain
Q66K79	[19, 60]	Frizzled cysteine-rich domain
Q6PJ21	[250, 291]	-
Q7Z2Z2	[923, 955]	-
Q8IYX4	[121, 142]	-
Q9HCJ2	[322, 340]	Ribonuclease Inhibitor
Q9NR48	[2086, 2145]	SET domain
Q9NR48	[2214, 2233]	SET domain
Q9NR48	[2268, 2285]	SET domain
Q9NR48	[2602, 2637]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9P273	[1439, 1465]	TolB, C-terminal domain
O14827	[63, 82]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
O60304	[316, 367]	Classic Zinc Finger
P0C869	[670, 698]	Cytosolic phospholipase A2 catalytic domain
Q14161	[0, 44]	Arf GTPase activating protein
Q6FHJ7	[94, 118]	Frizzled cysteine-rich domain
Q6FHJ7	[232, 254]	-
Q6GQQ9	[791, 831]	-
Q71UM5	[55, 83]	Zn-binding ribosomal proteins
Q7L945	[90, 115]	Classic Zinc Finger
Q7L945	[158, 209]	Classic Zinc Finger
Q86SE9	[29, 65]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86SE9	[131, 154]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q8NAP3	[333, 402]	Classic Zinc Finger
Q8NAP3	[1110, 1143]	Classic Zinc Finger
Q8WVD3	[15, 114]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8WWY8	[264, 290]	alpha/beta hydrolase
Q9UJQ4	[557, 640]	Classic Zinc Finger
Q9UPT9	[204, 220]	Cysteine proteinases
Q9UPT9	[276, 303]	Cysteine proteinases
Q9UPT9	[354, 395]	Cysteine proteinases
Q9Y2L1	[25, 46]	5'-nuclease
Q9Y577	[13, 74]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y577	[88, 130]	Classic Zinc Finger
A6NJL1	[346, 397]	Classic Zinc Finger
O14793	[263, 283]	Cystine-knot cytokines
O14793	[327, 349]	Cystine-knot cytokines
O75084	[111, 169]	Frizzled cysteine-rich domain
O75084	[224, 243]	Rhodopsin 7-helix transmembrane proteins
P17097	[653, 676]	Classic Zinc Finger
P51575	[115, 150]	atp-gated p2x4 ion channel
P62987	[80, 124]	-
Q8NFY4	[517, 550]	ligand-binding face of the semaphorins, domain 2
Q9BZ76	[542, 601]	Laminin
Q9BZ76	[665, 693]	-
Q9BZ76	[711, 741]	-
Q9BZ76	[947, 990]	Laminin
Q9H992	[544, 580]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9HBX9	[41, 65]	Low-density Lipoprotein Receptor
Q9NQV8	[657, 680]	Classic Zinc Finger
Q9NV58	[139, 155]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NV58	[166, 186]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NV58	[226, 273]	-
A6NC05	[29, 53]	Glutaredoxin
O15409	[340, 362]	-
P41221	[298, 352]	-
Q01668	[315, 335]	-
Q6UXX9	[20, 51]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
Q6UXX9	[70, 172]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
Q86VD1	[516, 537]	-
Q8IWL3	[23, 64]	DnaJ domain
Q8WVD5	[126, 200]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96MF2	[106, 149]	-
Q99715	[2709, 2748]	-
Q9HCB6	[741, 806]	Thrombospondin type-1 (TSP1) repeat
Q9NZB8	[78, 93]	Aldolase class I
Q9UH73	[144, 178]	Transcription factor COE1, DNA-binding domain
Q9UHI6	[407, 423]	P-loop containing nucleotide triphosphate hydrolases
O00339	[263, 299]	Laminin
Q02388	[2865, 2938]	Pancreatic trypsin inhibitor Kunitz domain
Q06455	[504, 560]	-
Q8N884	[385, 408]	-
Q8WYK1	[546, 593]	-
Q8WYK1	[663, 687]	-
Q8WYK1	[709, 741]	-
Q8WYK1	[945, 997]	Laminin
Q9HBZ2	[228, 252]	PAS domain
Q9P0U4	[18, 82]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75037	[19, 39]	Kinesin motor domain
P04732	[0, 60]	Metallothionein Isoform II
P07858	[83, 111]	Cysteine proteinases
P07858	[121, 156]	Cysteine proteinases
P07858	[172, 220]	Cysteine proteinases
P09758	[97, 146]	Thyroglobulin type-1
P15498	[544, 573]	-
P27694	[475, 503]	Nucleic acid-binding proteins
P29322	[222, 252]	ephrin a2 ectodomain
P29322	[274, 334]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P29322	[355, 388]	Immunoglobulins
P51814	[304, 327]	Classic Zinc Finger
P51814	[360, 411]	Classic Zinc Finger
Q01415	[365, 382]	-
Q5T4F7	[173, 194]	-
Q5W0B1	[50, 74]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6UWB4	[236, 258]	Trypsin-like serine proteases
Q76LX8	[294, 466]	-
Q96N58	[222, 251]	Classic Zinc Finger
Q96T23	[883, 953]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H0X6	[132, 166]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H9B1	[1019, 1082]	SET domain
Q9H9B1	[1256, 1272]	SET domain
Q9UKT4	[367, 446]	-
Q9Y2D9	[228, 309]	Classic Zinc Finger
Q9Y2D9	[348, 399]	Classic Zinc Finger
A5D8T8	[217, 287]	Laminin
P04150	[410, 490]	Erythroid Transcription Factor GATA-1, subunit A
P0C0L5	[691, 745]	Anaphylotoxins (complement system)
P0C0L5	[1580, 1604]	-
P28908	[18, 175]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P46100	[204, 236]	Zinc/RING finger domain, C3HC4 (zinc finger)
P46100	[1564, 1595]	Tandem AAA-ATPase domain
P48307	[125, 147]	Pancreatic trypsin inhibitor Kunitz domain
P48307	[184, 217]	Pancreatic trypsin inhibitor Kunitz domain
P51864	[71, 129]	Laminin
P79522	[154, 185]	Zinc finger, CCCH-type
Q03591	[103, 217]	Complement Module, domain 1
Q03591	[231, 270]	Complement Module, domain 1
Q6H9L7	[328, 379]	Thrombospondin type-1 (TSP1) repeat
Q6ZV73	[1229, 1285]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q7RTX9	[249, 275]	MFS general substrate transporter like domains
Q96KM6	[501, 554]	Classic Zinc Finger
Q96KM6	[585, 644]	Classic Zinc Finger
Q96KM6	[741, 798]	Classic Zinc Finger
Q96T91	[32, 61]	Cystine-knot cytokines
Q9BQ08	[48, 106]	Resistin head domain
Q9H7S9	[453, 476]	Classic Zinc Finger
Q9UKN7	[3109, 3129]	MyTH4 domain
Q9Y5Q6	[110, 134]	Insulin-like
O60858	[44, 66]	Zinc/RING finger domain, C3HC4 (zinc finger)
O75426	[430, 446]	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
P24468	[69, 148]	Erythroid Transcription Factor GATA-1, subunit A
P42575	[162, 178]	-
P42575	[418, 434]	Caspase-like
P54829	[478, 496]	Protein tyrosine phosphatase superfamily
P54829	[517, 543]	Protein tyrosine phosphatase superfamily
Q2M3T9	[437, 460]	Aldolase class I
Q86SQ3	[15, 67]	Laminin
Q8N145	[27, 54]	Ribonuclease Inhibitor
Q8NEM1	[191, 211]	Classic Zinc Finger
Q8NEM1	[231, 252]	Classic Zinc Finger
Q8NEM1	[313, 364]	Classic Zinc Finger
Q9H293	[100, 124]	Cystine-knot cytokines
Q9H293	[134, 163]	Cystine-knot cytokines
Q9P2H5	[568, 592]	Cysteine proteinases
A8MUU1	[0, 18]	-
O75437	[257, 308]	Classic Zinc Finger
